goal_id,employee_id,goal_title,weight_pct,achievement_pct,period
11068,4688,Improve NPS,25,91.0,2024
11069,4688,Reduce churn,25,103.0,2024
11070,4689,Deliver self-serve dashboards,30,67.0,2024
11071,4689,Automate reporting pipeline,25,62.0,2024
11072,4690,Run discovery interviews,50,87.0,2024
11073,4690,Launch new module,25,63.0,2024
11074,4691,Improve CAC,50,82.0,2024
11075,4691,Launch campaign,30,98.0,2024
11076,4692,Reduce process cost,25,95.0,2024
11077,4692,Improve SLA compliance,40,120.0,2024
11078,4693,Ship roadmap features,40,93.0,2024
11079,4693,Ship roadmap features,20,88.0,2024
11080,4694,Increase upsell,30,69.0,2024
11081,4694,Improve NPS,40,86.0,2024
11082,4694,Reduce churn,30,89.0,2024
11083,4695,Reduce production incidents,30,88.0,2024
11084,4695,Improve test coverage,20,96.0,2024
11085,4695,Cut API latency,40,99.0,2024
11086,4695,Cut API latency,40,76.0,2024
11087,4696,Hit quarterly quota,20,127.0,2024
11088,4696,Hit quarterly quota,30,94.0,2024
11089,4696,Hit quarterly quota,25,84.0,2024
11090,4696,Grow pipeline,40,111.0,2024
11091,4697,Improve win rate,25,92.0,2024
11092,4697,Grow pipeline,25,90.0,2024
11093,4697,Expand key accounts,25,71.0,2024
11094,4697,Improve win rate,30,86.0,2024
11095,4698,Cut API latency,50,78.0,2024
11096,4698,Reduce production incidents,25,80.0,2024
11097,4698,Ship roadmap features,40,88.0,2024
11098,4699,Improve CAC,20,94.0,2024
11099,4699,Grow qualified leads,30,97.0,2024
11100,4699,Grow organic traffic,20,71.0,2024
11101,4699,Grow organic traffic,25,85.0,2024
11102,4700,Close books faster,50,88.0,2024
11103,4700,Close books faster,30,103.0,2024
11104,4701,Improve eNPS,30,94.0,2024
11105,4701,Reduce time-to-hire,40,91.0,2024
11106,4701,Cut regretted attrition,40,75.0,2024
11107,4702,Improve NPS,40,108.0,2024
11108,4702,Reduce churn,25,118.0,2024
11109,4702,Improve NPS,30,113.0,2024
11110,4703,Deliver self-serve dashboards,20,95.0,2024
11111,4703,Improve data quality,20,98.0,2024
11112,4703,Reduce query cost,50,118.0,2024
11113,4704,Close books faster,50,88.0,2024
11114,4704,Reduce overdue invoices,30,93.0,2024
11115,4704,Close books faster,40,71.0,2024
11116,4704,Reduce overdue invoices,50,100.0,2024
11117,4705,Build design system,50,82.0,2024
11118,4705,Build design system,50,109.0,2024
11119,4705,Improve usability score,50,89.0,2024
11120,4706,Improve SLA compliance,50,94.0,2024
11121,4706,Improve SLA compliance,50,105.0,2024
11122,4706,Automate manual workflow,20,90.0,2024
11123,4706,Automate manual workflow,50,98.0,2024
11124,4707,Reduce query cost,30,91.0,2024
11125,4707,Reduce query cost,20,99.0,2024
11126,4707,Improve data quality,25,100.0,2024
11127,4708,Reduce production incidents,50,99.0,2024
11128,4708,Reduce production incidents,20,84.0,2024
11129,4708,Ship roadmap features,30,112.0,2024
11130,4708,Reduce production incidents,30,117.0,2024
11131,4709,Redesign onboarding,40,85.0,2024
11132,4709,Build design system,50,71.0,2024
11133,4709,Build design system,25,88.0,2024
11134,4710,Improve CAC,30,110.0,2024
11135,4710,Improve CAC,25,94.0,2024
11136,4710,Improve CAC,40,85.0,2024
11137,4711,Close books faster,50,91.0,2024
11138,4711,Reduce overdue invoices,50,77.0,2024
11139,4712,Cut response time,40,77.0,2024
11140,4712,Cut response time,50,72.0,2024
11141,4712,Increase upsell,50,73.0,2024
11142,4713,Build design system,25,96.0,2024
11143,4713,Redesign onboarding,20,87.0,2024
11144,4713,Build design system,25,100.0,2024
11145,4713,Redesign onboarding,20,78.0,2024
11146,4714,Cut regretted attrition,40,87.0,2024
11147,4714,Improve eNPS,20,87.0,2024
11148,4714,Improve eNPS,50,106.0,2024
11149,4714,Improve eNPS,40,86.0,2024
11150,4715,Expand key accounts,30,118.0,2024
11151,4715,Improve win rate,25,109.0,2024
11152,4716,Increase activation rate,30,82.0,2024
11153,4716,Improve retention,40,71.0,2024
11154,4717,Reduce churn,20,81.0,2024
11155,4717,Improve NPS,20,93.0,2024
11156,4717,Improve NPS,40,73.0,2024
11157,4718,Run discovery interviews,20,112.0,2024
11158,4718,Improve retention,50,95.0,2024
11159,4718,Run discovery interviews,50,97.0,2024
11160,4719,Improve CAC,30,91.0,2024
11161,4719,Launch campaign,25,102.0,2024
11162,4719,Launch campaign,25,86.0,2024
11163,4720,Improve SLA compliance,30,102.0,2024
11164,4720,Automate manual workflow,30,110.0,2024
11165,4721,Ship roadmap features,20,109.0,2024
11166,4721,Ship roadmap features,30,97.0,2024
11167,4721,Cut API latency,20,112.0,2024
11168,4722,Improve CAC,20,73.0,2024
11169,4722,Grow qualified leads,50,72.0,2024
11170,4722,Grow qualified leads,30,67.0,2024
11171,4723,Hit quarterly quota,30,81.0,2024
11172,4723,Hit quarterly quota,30,67.0,2024
11173,4724,Redesign onboarding,30,106.0,2024
11174,4724,Redesign onboarding,30,87.0,2024
11175,4724,Redesign onboarding,50,96.0,2024
11176,4724,Build design system,20,89.0,2024
11177,4725,Redesign onboarding,25,72.0,2024
11178,4725,Improve usability score,30,83.0,2024
11179,4725,Build design system,30,96.0,2024
11180,4725,Improve usability score,25,81.0,2024
11181,4726,Reduce overdue invoices,40,95.0,2024
11182,4726,Close books faster,40,109.0,2024
11183,4726,Improve forecast accuracy,20,99.0,2024
11184,4726,Close books faster,25,72.0,2024
11185,4727,Improve retention,40,58.0,2024
11186,4727,Launch new module,30,73.0,2024
11187,4727,Improve retention,25,79.0,2024
11188,4728,Improve CAC,30,116.0,2024
11189,4728,Launch campaign,25,105.0,2024
11190,4728,Grow organic traffic,20,109.0,2024
11191,4728,Launch campaign,25,110.0,2024
11192,4729,Improve SLA compliance,50,80.0,2024
11193,4729,Improve SLA compliance,40,97.0,2024
11194,4729,Reduce process cost,30,117.0,2024
11195,4730,Improve eNPS,25,79.0,2024
11196,4730,Cut regretted attrition,40,94.0,2024
11197,4731,Improve usability score,30,99.0,2024
11198,4731,Improve usability score,25,100.0,2024
11199,4731,Build design system,40,86.0,2024
11200,4731,Improve usability score,25,92.0,2024
11201,4732,Automate manual workflow,20,88.0,2024
11202,4732,Automate manual workflow,50,81.0,2024
11203,4733,Improve CAC,25,71.0,2024
11204,4733,Launch campaign,40,90.0,2024
11205,4734,Reduce churn,30,110.0,2024
11206,4734,Improve NPS,50,104.0,2024
11207,4734,Reduce churn,50,128.0,2024
11208,4735,Improve SLA compliance,25,57.0,2024
11209,4735,Improve SLA compliance,50,98.0,2024
11210,4735,Reduce process cost,50,72.0,2024
11211,4736,Hit quarterly quota,50,58.0,2024
11212,4736,Expand key accounts,25,101.0,2024
11213,4736,Improve win rate,20,115.0,2024
11214,4736,Improve win rate,50,99.0,2024
11215,4737,Increase activation rate,40,78.0,2024
11216,4737,Improve retention,25,65.0,2024
11217,4738,Close books faster,40,103.0,2024
11218,4738,Close books faster,25,106.0,2024
11219,4739,Improve win rate,25,96.0,2024
11220,4739,Grow pipeline,40,82.0,2024
11221,4739,Expand key accounts,20,75.0,2024
11222,4739,Expand key accounts,20,65.0,2024
11223,4740,Improve data quality,40,81.0,2024
11224,4740,Reduce query cost,30,76.0,2024
11225,4740,Reduce query cost,25,100.0,2024
11226,4741,Close books faster,40,81.0,2024
11227,4741,Close books faster,40,70.0,2024
11228,4741,Close books faster,20,82.0,2024
11229,4742,Redesign onboarding,30,90.0,2024
11230,4742,Redesign onboarding,25,102.0,2024
11231,4742,Redesign onboarding,20,93.0,2024
11232,4742,Redesign onboarding,25,73.0,2024
11233,4743,Deliver self-serve dashboards,40,114.0,2024
11234,4743,Reduce query cost,30,70.0,2024
11235,4744,Improve test coverage,20,87.0,2024
11236,4744,Ship roadmap features,25,82.0,2024
11237,4744,Reduce production incidents,20,80.0,2024
11238,4745,Hit quarterly quota,50,84.0,2024
11239,4745,Expand key accounts,50,81.0,2024
11240,4745,Grow pipeline,50,85.0,2024
11241,4746,Cut regretted attrition,30,105.0,2024
11242,4746,Reduce time-to-hire,25,72.0,2024
11243,4746,Improve eNPS,40,80.0,2024
11244,4747,Redesign onboarding,30,84.0,2024
11245,4747,Build design system,25,77.0,2024
11246,4748,Automate reporting pipeline,25,72.0,2024
11247,4748,Deliver self-serve dashboards,50,81.0,2024
11248,4749,Reduce time-to-hire,20,94.0,2024
11249,4749,Improve eNPS,40,91.0,2024
11250,4750,Improve forecast accuracy,25,103.0,2024
11251,4750,Reduce overdue invoices,40,103.0,2024
11252,4750,Improve forecast accuracy,40,81.0,2024
11253,4750,Close books faster,25,66.0,2024
11254,4751,Improve forecast accuracy,40,97.0,2024
11255,4751,Reduce overdue invoices,25,91.0,2024
11256,4751,Improve forecast accuracy,20,85.0,2024
11257,4752,Launch campaign,30,82.0,2024
11258,4752,Improve CAC,25,88.0,2024
11259,4752,Improve CAC,25,98.0,2024
11260,4752,Improve CAC,30,79.0,2024
11261,4753,Improve SLA compliance,30,60.0,2024
11262,4753,Automate manual workflow,30,60.0,2024
11263,4753,Automate manual workflow,25,74.0,2024
11264,4753,Automate manual workflow,50,72.0,2024
11265,4754,Ship roadmap features,30,94.0,2024
11266,4754,Cut API latency,30,91.0,2024
11267,4754,Cut API latency,40,87.0,2024
11268,4755,Reduce overdue invoices,25,96.0,2024
11269,4755,Reduce overdue invoices,25,119.0,2024
11270,4755,Improve forecast accuracy,25,100.0,2024
11271,4756,Automate manual workflow,50,97.0,2024
11272,4756,Reduce process cost,20,87.0,2024
11273,4757,Grow organic traffic,30,88.0,2024
11274,4757,Grow qualified leads,40,91.0,2024
11275,4757,Launch campaign,20,86.0,2024
11276,4757,Improve CAC,25,100.0,2024
11277,4758,Reduce overdue invoices,20,88.0,2024
11278,4758,Improve forecast accuracy,30,94.0,2024
11279,4758,Close books faster,25,96.0,2024
11280,4758,Improve forecast accuracy,30,99.0,2024
11281,4759,Grow pipeline,20,77.0,2024
11282,4759,Expand key accounts,30,97.0,2024
11283,4759,Hit quarterly quota,20,87.0,2024
11284,4760,Launch new module,25,109.0,2024
11285,4760,Run discovery interviews,20,78.0,2024
11286,4760,Launch new module,30,71.0,2024
11287,4761,Increase activation rate,30,98.0,2024
11288,4761,Increase activation rate,20,115.0,2024
11289,4761,Improve retention,25,95.0,2024
11290,4761,Run discovery interviews,50,83.0,2024
11291,4762,Improve eNPS,25,97.0,2024
11292,4762,Improve eNPS,30,85.0,2024
11293,4762,Reduce time-to-hire,40,97.0,2024
11294,4762,Reduce time-to-hire,20,78.0,2024
11295,4763,Reduce process cost,30,92.0,2024
11296,4763,Automate manual workflow,30,99.0,2024
11297,4764,Launch new module,40,85.0,2024
11298,4764,Run discovery interviews,40,77.0,2024
11299,4764,Run discovery interviews,50,86.0,2024
11300,4765,Build design system,30,77.0,2024
11301,4765,Build design system,40,66.0,2024
11302,4765,Improve usability score,25,81.0,2024
11303,4766,Automate manual workflow,50,83.0,2024
11304,4766,Reduce process cost,25,79.0,2024
11305,4766,Improve SLA compliance,20,100.0,2024
11306,4767,Improve data quality,25,74.0,2024
11307,4767,Improve data quality,25,85.0,2024
11308,4767,Reduce query cost,50,71.0,2024
11309,4767,Improve data quality,20,82.0,2024
11310,4768,Hit quarterly quota,25,87.0,2024
11311,4768,Expand key accounts,40,81.0,2024
11312,4768,Hit quarterly quota,50,89.0,2024
11313,4769,Cut response time,20,103.0,2024
11314,4769,Increase upsell,50,71.0,2024
11315,4769,Increase upsell,50,66.0,2024
11316,4769,Reduce churn,50,76.0,2024
11317,4770,Reduce production incidents,30,96.0,2024
11318,4770,Cut API latency,30,71.0,2024
11319,4770,Cut API latency,20,87.0,2024
11320,4771,Reduce overdue invoices,20,106.0,2024
11321,4771,Close books faster,50,120.0,2024
11322,4771,Improve forecast accuracy,50,94.0,2024
11323,4772,Reduce overdue invoices,25,89.0,2024
11324,4772,Improve forecast accuracy,20,82.0,2024
11325,4772,Improve forecast accuracy,50,68.0,2024
11326,4773,Improve NPS,50,114.0,2024
11327,4773,Cut response time,50,103.0,2024
11328,4774,Cut API latency,20,77.0,2024
11329,4774,Improve test coverage,20,112.0,2024
11330,4774,Reduce production incidents,50,90.0,2024
11331,4775,Cut response time,20,130.0,2024
11332,4775,Increase upsell,50,126.0,2024
11333,4775,Improve NPS,50,100.0,2024
11334,4776,Grow pipeline,30,78.0,2024
11335,4776,Expand key accounts,50,90.0,2024
11336,4777,Automate reporting pipeline,50,57.0,2024
11337,4777,Deliver self-serve dashboards,20,101.0,2024
11338,4777,Reduce query cost,50,65.0,2024
11339,4777,Automate reporting pipeline,25,98.0,2024
11340,4778,Improve NPS,30,80.0,2024
11341,4778,Cut response time,20,106.0,2024
11342,4779,Improve CAC,20,53.0,2024
11343,4779,Improve CAC,40,54.0,2024
11344,4780,Improve SLA compliance,25,99.0,2024
11345,4780,Improve SLA compliance,50,94.0,2024
11346,4781,Increase upsell,50,96.0,2024
11347,4781,Increase upsell,20,74.0,2024
11348,4781,Improve NPS,50,90.0,2024
11349,4781,Improve NPS,20,81.0,2024
11350,4782,Improve CAC,25,96.0,2024
11351,4782,Improve CAC,20,96.0,2024
11352,4782,Improve CAC,25,95.0,2024
11353,4783,Reduce overdue invoices,50,128.0,2024
11354,4783,Close books faster,25,64.0,2024
11355,4783,Close books faster,50,81.0,2024
11356,4784,Launch campaign,20,116.0,2024
11357,4784,Grow qualified leads,20,108.0,2024
11358,4784,Improve CAC,50,72.0,2024
11359,4784,Grow organic traffic,40,107.0,2024
11360,4785,Grow organic traffic,50,117.0,2024
11361,4785,Improve CAC,40,107.0,2024
11362,4786,Reduce process cost,40,105.0,2024
11363,4786,Reduce process cost,50,94.0,2024
11364,4786,Improve SLA compliance,25,85.0,2024
11365,4786,Reduce process cost,20,100.0,2024
11366,4787,Cut regretted attrition,30,89.0,2024
11367,4787,Reduce time-to-hire,25,77.0,2024
11368,4787,Cut regretted attrition,40,87.0,2024
11369,4787,Improve eNPS,30,85.0,2024
11370,4788,Launch campaign,30,103.0,2024
11371,4788,Launch campaign,50,66.0,2024
11372,4789,Build design system,40,80.0,2024
11373,4789,Build design system,25,71.0,2024
11374,4789,Redesign onboarding,40,79.0,2024
11375,4790,Hit quarterly quota,40,87.0,2024
11376,4790,Hit quarterly quota,30,83.0,2024
11377,4791,Reduce overdue invoices,50,97.0,2024
11378,4791,Reduce overdue invoices,30,96.0,2024
11379,4791,Reduce overdue invoices,50,79.0,2024
11380,4791,Reduce overdue invoices,20,104.0,2024
11381,4792,Reduce overdue invoices,40,97.0,2024
11382,4792,Close books faster,20,74.0,2024
11383,4792,Close books faster,50,63.0,2024
11384,4792,Reduce overdue invoices,20,88.0,2024
11385,4793,Reduce time-to-hire,20,111.0,2024
11386,4793,Reduce time-to-hire,50,96.0,2024
11387,4794,Improve NPS,25,83.0,2024
11388,4794,Reduce churn,30,107.0,2024
11389,4794,Reduce churn,50,83.0,2024
11390,4795,Grow qualified leads,20,69.0,2024
11391,4795,Grow organic traffic,50,81.0,2024
11392,4795,Grow organic traffic,25,98.0,2024
11393,4795,Improve CAC,20,110.0,2024
11394,4796,Deliver self-serve dashboards,20,93.0,2024
11395,4796,Reduce query cost,30,92.0,2024
11396,4796,Deliver self-serve dashboards,20,72.0,2024
11397,4796,Deliver self-serve dashboards,30,95.0,2024
11398,4797,Improve NPS,40,86.0,2024
11399,4797,Reduce churn,50,77.0,2024
11400,4798,Automate reporting pipeline,25,97.0,2024
11401,4798,Deliver self-serve dashboards,30,93.0,2024
11402,4799,Improve forecast accuracy,20,68.0,2024
11403,4799,Reduce overdue invoices,40,77.0,2024
11404,4800,Improve NPS,40,84.0,2024
11405,4800,Improve NPS,30,78.0,2024
11406,4800,Reduce churn,50,72.0,2024
11407,4800,Increase upsell,20,69.0,2024
11408,4801,Cut regretted attrition,40,83.0,2024
11409,4801,Reduce time-to-hire,25,72.0,2024
11410,4801,Reduce time-to-hire,50,56.0,2024
11411,4801,Reduce time-to-hire,25,90.0,2024
11412,4802,Close books faster,30,87.0,2024
11413,4802,Improve forecast accuracy,30,77.0,2024
11414,4802,Close books faster,20,110.0,2024
11415,4803,Build design system,40,100.0,2024
11416,4803,Redesign onboarding,25,99.0,2024
11417,4804,Improve win rate,50,63.0,2024
11418,4804,Improve win rate,20,56.0,2024
11419,4804,Improve win rate,25,76.0,2024
11420,4805,Launch new module,50,85.0,2024
11421,4805,Improve retention,20,77.0,2024
11422,4805,Run discovery interviews,25,63.0,2024
11423,4806,Run discovery interviews,50,99.0,2024
11424,4806,Increase activation rate,20,71.0,2024
11425,4806,Run discovery interviews,30,91.0,2024
11426,4807,Cut API latency,40,95.0,2024
11427,4807,Improve test coverage,40,81.0,2024
11428,4807,Reduce production incidents,25,89.0,2024
11429,4808,Cut regretted attrition,50,80.0,2024
11430,4808,Reduce time-to-hire,20,97.0,2024
11431,4809,Grow pipeline,50,76.0,2024
11432,4809,Hit quarterly quota,30,92.0,2024
11433,4810,Improve test coverage,20,114.0,2024
11434,4810,Reduce production incidents,50,106.0,2024
11435,4810,Improve test coverage,50,99.0,2024
11436,4810,Reduce production incidents,20,104.0,2024
11437,4811,Redesign onboarding,30,76.0,2024
11438,4811,Build design system,20,79.0,2024
11439,4812,Close books faster,30,98.0,2024
11440,4812,Close books faster,30,115.0,2024
11441,4813,Expand key accounts,50,105.0,2024
11442,4813,Grow pipeline,50,70.0,2024
11443,4813,Hit quarterly quota,20,73.0,2024
11444,4813,Improve win rate,20,79.0,2024
11445,4814,Reduce churn,25,55.0,2024
11446,4814,Improve NPS,30,63.0,2024
11447,4814,Cut response time,25,77.0,2024
11448,4814,Reduce churn,40,74.0,2024
11449,4815,Cut response time,40,64.0,2024
11450,4815,Reduce churn,25,57.0,2024
11451,4815,Cut response time,20,67.0,2024
11452,4816,Reduce overdue invoices,50,96.0,2024
11453,4816,Close books faster,40,79.0,2024
11454,4816,Reduce overdue invoices,50,69.0,2024
11455,4817,Increase upsell,40,72.0,2024
11456,4817,Cut response time,20,63.0,2024
11457,4817,Reduce churn,50,85.0,2024
11458,4817,Improve NPS,50,106.0,2024
11459,4818,Launch campaign,40,85.0,2024
11460,4818,Grow organic traffic,20,94.0,2024
11461,4819,Reduce churn,20,62.0,2024
11462,4819,Increase upsell,40,81.0,2024
11463,4819,Improve NPS,20,83.0,2024
11464,4820,Automate manual workflow,20,93.0,2024
11465,4820,Improve SLA compliance,50,78.0,2024
11466,4820,Improve SLA compliance,20,92.0,2024
11467,4820,Improve SLA compliance,20,102.0,2024
11468,4821,Grow qualified leads,30,97.0,2024
11469,4821,Improve CAC,30,78.0,2024
11470,4821,Grow qualified leads,30,100.0,2024
11471,4821,Improve CAC,20,107.0,2024
11472,4822,Improve win rate,30,94.0,2024
11473,4822,Expand key accounts,50,51.0,2024
11474,4822,Expand key accounts,50,80.0,2024
11475,4823,Deliver self-serve dashboards,25,123.0,2024
11476,4823,Deliver self-serve dashboards,50,102.0,2024
11477,4823,Reduce query cost,25,89.0,2024
11478,4823,Deliver self-serve dashboards,50,87.0,2024
11479,4824,Improve SLA compliance,20,82.0,2024
11480,4824,Automate manual workflow,40,85.0,2024
11481,4825,Ship roadmap features,25,101.0,2024
11482,4825,Improve test coverage,30,109.0,2024
11483,4825,Reduce production incidents,20,81.0,2024
11484,4826,Hit quarterly quota,50,74.0,2024
11485,4826,Improve win rate,20,63.0,2024
11486,4826,Hit quarterly quota,25,90.0,2024
11487,4827,Reduce production incidents,25,90.0,2024
11488,4827,Reduce production incidents,40,102.0,2024
11489,4827,Cut API latency,40,86.0,2024
11490,4827,Reduce production incidents,40,78.0,2024
11491,4828,Reduce query cost,20,103.0,2024
11492,4828,Reduce query cost,40,84.0,2024
11493,4829,Automate manual workflow,30,78.0,2024
11494,4829,Reduce process cost,30,49.0,2024
11495,4829,Automate manual workflow,50,72.0,2024
11496,4829,Automate manual workflow,25,81.0,2024
11497,4830,Automate reporting pipeline,50,108.0,2024
11498,4830,Reduce query cost,25,121.0,2024
11499,4830,Deliver self-serve dashboards,50,104.0,2024
11500,4830,Automate reporting pipeline,50,91.0,2024
11501,4831,Reduce query cost,50,92.0,2024
11502,4831,Reduce query cost,50,102.0,2024
11503,4832,Ship roadmap features,30,114.0,2024
11504,4832,Improve test coverage,30,92.0,2024
11505,4833,Launch campaign,30,104.0,2024
11506,4833,Grow organic traffic,25,101.0,2024
11507,4834,Cut response time,40,81.0,2024
11508,4834,Improve NPS,20,74.0,2024
11509,4834,Improve NPS,50,52.0,2024
11510,4835,Redesign onboarding,40,89.0,2024
11511,4835,Redesign onboarding,20,95.0,2024
11512,4835,Improve usability score,50,72.0,2024
11513,4836,Reduce process cost,20,104.0,2024
11514,4836,Automate manual workflow,30,81.0,2024
11515,4837,Cut regretted attrition,30,93.0,2024
11516,4837,Reduce time-to-hire,40,88.0,2024
11517,4837,Cut regretted attrition,25,117.0,2024
11518,4837,Reduce time-to-hire,20,116.0,2024
11519,4838,Reduce time-to-hire,20,71.0,2024
11520,4838,Improve eNPS,20,50.0,2024
11521,4838,Cut regretted attrition,40,61.0,2024
11522,4838,Improve eNPS,50,77.0,2024
11523,4839,Improve NPS,40,53.0,2024
11524,4839,Improve NPS,20,64.0,2024
11525,4839,Increase upsell,50,88.0,2024
11526,4840,Improve CAC,30,101.0,2024
11527,4840,Launch campaign,20,76.0,2024
11528,4840,Launch campaign,40,62.0,2024
11529,4840,Grow qualified leads,30,93.0,2024
11530,4841,Cut response time,20,90.0,2024
11531,4841,Improve NPS,40,88.0,2024
11532,4841,Increase upsell,40,80.0,2024
11533,4841,Increase upsell,40,102.0,2024
11534,4842,Improve forecast accuracy,20,65.0,2024
11535,4842,Reduce overdue invoices,40,69.0,2024
11536,4842,Improve forecast accuracy,40,81.0,2024
11537,4842,Improve forecast accuracy,40,68.0,2024
11538,4843,Reduce churn,30,73.0,2024
11539,4843,Cut response time,20,96.0,2024
11540,4843,Reduce churn,20,90.0,2024
11541,4844,Close books faster,40,91.0,2024
11542,4844,Close books faster,20,79.0,2024
11543,4845,Cut regretted attrition,20,108.0,2024
11544,4845,Cut regretted attrition,30,107.0,2024
11545,4845,Cut regretted attrition,50,73.0,2024
11546,4845,Cut regretted attrition,25,80.0,2024
11547,4846,Reduce overdue invoices,40,84.0,2024
11548,4846,Improve forecast accuracy,50,64.0,2024
11549,4846,Close books faster,40,78.0,2024
11550,4847,Improve eNPS,30,74.0,2024
11551,4847,Reduce time-to-hire,30,57.0,2024
11552,4848,Reduce query cost,20,62.0,2024
11553,4848,Deliver self-serve dashboards,20,91.0,2024
11554,4848,Improve data quality,25,84.0,2024
11555,4849,Increase upsell,50,69.0,2024
11556,4849,Reduce churn,50,71.0,2024
11557,4849,Cut response time,20,93.0,2024
11558,4850,Reduce process cost,50,116.0,2024
11559,4850,Automate manual workflow,25,97.0,2024
11560,4850,Improve SLA compliance,30,95.0,2024
11561,4850,Improve SLA compliance,30,87.0,2024
11562,4851,Redesign onboarding,50,72.0,2024
11563,4851,Improve usability score,40,68.0,2024
11564,4852,Improve test coverage,25,94.0,2024
11565,4852,Ship roadmap features,20,102.0,2024
11566,4852,Reduce production incidents,20,82.0,2024
11567,4852,Ship roadmap features,25,80.0,2024
11568,4853,Improve CAC,20,72.0,2024
11569,4853,Grow qualified leads,30,90.0,2024
11570,4853,Grow qualified leads,20,103.0,2024
11571,4853,Improve CAC,40,70.0,2024
11572,4854,Launch campaign,50,89.0,2024
11573,4854,Launch campaign,50,91.0,2024
11574,4854,Grow qualified leads,20,119.0,2024
11575,4855,Improve SLA compliance,30,97.0,2024
11576,4855,Reduce process cost,30,72.0,2024
11577,4855,Automate manual workflow,20,99.0,2024
11578,4856,Improve win rate,40,107.0,2024
11579,4856,Expand key accounts,20,82.0,2024
11580,4857,Increase activation rate,50,89.0,2024
11581,4857,Improve retention,50,73.0,2024
11582,4857,Increase activation rate,25,77.0,2024
11583,4857,Run discovery interviews,50,93.0,2024
11584,4858,Reduce time-to-hire,30,64.0,2024
11585,4858,Improve eNPS,25,74.0,2024
11586,4858,Improve eNPS,50,58.0,2024
11587,4858,Reduce time-to-hire,50,77.0,2024
11588,4859,Increase activation rate,50,99.0,2024
11589,4859,Launch new module,50,104.0,2024
11590,4859,Run discovery interviews,30,121.0,2024
11591,4859,Launch new module,40,102.0,2024
11592,4860,Reduce query cost,50,85.0,2024
11593,4860,Reduce query cost,20,57.0,2024
11594,4861,Improve CAC,40,87.0,2024
11595,4861,Grow organic traffic,40,79.0,2024
11596,4861,Grow qualified leads,40,94.0,2024
11597,4862,Cut API latency,30,103.0,2024
11598,4862,Ship roadmap features,50,90.0,2024
11599,4862,Cut API latency,50,109.0,2024
11600,4862,Improve test coverage,25,106.0,2024
11601,4863,Build design system,50,96.0,2024
11602,4863,Redesign onboarding,30,101.0,2024
11603,4863,Build design system,50,118.0,2024
11604,4863,Improve usability score,50,87.0,2024
11605,4864,Automate reporting pipeline,30,92.0,2024
11606,4864,Automate reporting pipeline,25,87.0,2024
11607,4864,Deliver self-serve dashboards,30,75.0,2024
11608,4865,Reduce process cost,40,112.0,2024
11609,4865,Improve SLA compliance,30,83.0,2024
11610,4866,Reduce overdue invoices,40,111.0,2024
11611,4866,Improve forecast accuracy,30,94.0,2024
11612,4867,Reduce process cost,40,98.0,2024
11613,4867,Improve SLA compliance,30,78.0,2024
11614,4868,Improve usability score,20,116.0,2024
11615,4868,Improve usability score,50,105.0,2024
11616,4868,Improve usability score,40,91.0,2024
11617,4869,Improve retention,20,86.0,2024
11618,4869,Increase activation rate,25,63.0,2024
11619,4869,Increase activation rate,50,79.0,2024
11620,4870,Improve usability score,40,75.0,2024
11621,4870,Redesign onboarding,40,84.0,2024
11622,4871,Increase activation rate,30,69.0,2024
11623,4871,Launch new module,20,55.0,2024
11624,4871,Increase activation rate,25,97.0,2024
11625,4872,Improve test coverage,25,96.0,2024
11626,4872,Ship roadmap features,50,109.0,2024
11627,4872,Reduce production incidents,30,85.0,2024
11628,4873,Build design system,40,68.0,2024
11629,4873,Redesign onboarding,30,90.0,2024
11630,4874,Reduce query cost,25,100.0,2024
11631,4874,Deliver self-serve dashboards,40,76.0,2024
11632,4874,Improve data quality,25,103.0,2024
11633,4875,Improve NPS,40,72.0,2024
11634,4875,Improve NPS,25,87.0,2024
11635,4875,Reduce churn,50,40.0,2024
11636,4876,Increase activation rate,25,130.0,2024
11637,4876,Improve retention,30,120.0,2024
11638,4876,Improve retention,30,101.0,2024
11639,4876,Run discovery interviews,50,110.0,2024
11640,4877,Grow pipeline,25,81.0,2024
11641,4877,Hit quarterly quota,20,86.0,2024
11642,4877,Improve win rate,30,103.0,2024
11643,4878,Improve eNPS,50,89.0,2024
11644,4878,Improve eNPS,20,87.0,2024
11645,4878,Improve eNPS,40,83.0,2024
11646,4878,Cut regretted attrition,25,90.0,2024
11647,4879,Grow organic traffic,50,70.0,2024
11648,4879,Grow qualified leads,50,100.0,2024
11649,4880,Increase activation rate,50,100.0,2024
11650,4880,Improve retention,40,85.0,2024
11651,4880,Run discovery interviews,40,91.0,2024
11652,4880,Increase activation rate,40,111.0,2024
11653,4881,Improve usability score,50,106.0,2024
11654,4881,Build design system,20,77.0,2024
11655,4882,Close books faster,25,91.0,2024
11656,4882,Reduce overdue invoices,30,71.0,2024
11657,4883,Grow pipeline,30,109.0,2024
11658,4883,Expand key accounts,40,96.0,2024
11659,4883,Grow pipeline,20,113.0,2024
11660,4884,Reduce production incidents,25,65.0,2024
11661,4884,Reduce production incidents,30,93.0,2024
11662,4885,Launch campaign,30,70.0,2024
11663,4885,Grow qualified leads,20,82.0,2024
11664,4885,Grow qualified leads,30,91.0,2024
11665,4886,Launch campaign,20,90.0,2024
11666,4886,Launch campaign,40,92.0,2024
