salary_id,employee_id,effective_date,monthly_salary_idr,change_reason
11420,5001,2021-08-09,13590000,Adjustment
11421,5001,2023-04-21,15130000,Promotion
11422,5002,2017-11-13,12180000,Initial
11423,5002,2019-08-26,13160000,Annual Raise
11424,5002,2021-06-08,13730000,Annual Raise
11425,5002,2023-03-21,15210000,Market Correction
11426,5003,2022-05-05,31270000,Initial
11427,5004,2016-02-20,17430000,Initial
11428,5004,2017-11-28,18900000,Promotion
11429,5004,2019-09-07,19900000,Promotion
11430,5004,2021-06-15,21780000,Annual Raise
11431,5004,2023-03-25,24110000,Annual Raise
11432,5005,2020-12-26,14170000,Initial
11433,5005,2022-12-29,15640000,Promotion
11434,5006,2023-04-19,26760000,Initial
11435,5007,2023-02-14,28970000,Initial
11436,5008,2017-12-15,46580000,Initial
11437,5008,2019-09-19,50810000,Adjustment
11438,5008,2021-06-24,53380000,Adjustment
11439,5008,2023-03-29,58140000,Market Correction
11440,5009,2016-07-02,24720000,Initial
11441,5009,2018-03-15,26510000,Adjustment
11442,5009,2019-11-26,28770000,Promotion
11443,5009,2021-08-08,30270000,Promotion
11444,5009,2023-04-21,33480000,Market Correction
11445,5010,2019-02-06,6050000,Initial
11446,5010,2021-01-24,6350000,Market Correction
11447,5010,2023-01-13,6830000,Market Correction
11448,5011,2017-10-02,35110000,Initial
11449,5011,2019-07-26,37480000,Promotion
11450,5011,2021-05-18,40790000,Annual Raise
11451,5011,2023-03-11,43110000,Promotion
11452,5012,2024-01-27,15480000,Initial
11453,5013,2024-07-06,32920000,Initial
11454,5014,2023-01-23,15930000,Initial
11455,5015,2022-09-26,29980000,Initial
11456,5016,2019-07-03,35220000,Initial
11457,5016,2021-05-02,39030000,Annual Raise
11458,5016,2023-03-03,40900000,Market Correction
11459,5017,2023-02-04,46390000,Initial
11460,5018,2019-01-16,19880000,Initial
11461,5018,2021-01-10,20860000,Market Correction
11462,5018,2023-01-06,23170000,Market Correction
11463,5019,2024-08-12,32350000,Initial
11464,5020,2024-01-19,53180000,Initial
11465,5021,2018-11-06,11410000,Initial
11466,5021,2020-05-21,12630000,Annual Raise
11467,5021,2021-12-04,13580000,Promotion
11468,5021,2023-06-19,14460000,Market Correction
11469,5022,2021-06-03,15430000,Initial
11470,5022,2023-03-19,16360000,Annual Raise
11471,5023,2020-09-11,21510000,Initial
11472,5023,2022-11-06,22910000,Adjustment
11473,5024,2021-09-06,9210000,Initial
11474,5025,2024-06-20,19330000,Initial
11475,5026,2015-02-25,18790000,Initial
11476,5026,2016-10-16,19980000,Adjustment
11477,5026,2018-06-08,22360000,Market Correction
11478,5026,2020-01-29,23510000,Promotion
11479,5026,2021-09-19,26230000,Annual Raise
11480,5026,2023-05-12,28760000,Annual Raise
11481,5027,2023-09-18,14880000,Initial
11482,5028,2016-05-16,17090000,Initial
11483,5028,2018-02-05,18560000,Promotion
11484,5028,2019-10-28,19540000,Adjustment
11485,5028,2021-07-20,21670000,Annual Raise
11486,5028,2023-04-11,22770000,Promotion
11487,5029,2022-04-19,13890000,Initial
11488,5030,2019-08-29,19350000,Initial
11489,5030,2021-06-09,21110000,Adjustment
11490,5030,2023-03-22,22850000,Adjustment
11491,5031,2017-05-24,28870000,Initial
11492,5031,2018-11-30,32040000,Adjustment
11493,5031,2020-06-08,34820000,Adjustment
11494,5031,2021-12-16,37980000,Annual Raise
11495,5031,2023-06-25,40430000,Annual Raise
11496,5032,2017-06-20,16140000,Initial
11497,5032,2018-12-22,17690000,Adjustment
11498,5032,2020-06-24,19750000,Adjustment
11499,5032,2021-12-27,21410000,Annual Raise
11500,5032,2023-06-30,23440000,Annual Raise
11501,5033,2015-05-03,14330000,Initial
11502,5033,2016-12-11,15960000,Promotion
11503,5033,2018-07-23,16610000,Market Correction
11504,5033,2020-03-02,17810000,Market Correction
11505,5033,2021-10-12,19570000,Market Correction
11506,5033,2023-05-23,21840000,Promotion
11507,5034,2020-12-14,29740000,Initial
11508,5034,2022-12-23,32790000,Market Correction
11509,5035,2015-11-22,20520000,Initial
11510,5035,2017-05-29,22100000,Promotion
11511,5035,2018-12-05,24440000,Adjustment
11512,5035,2020-06-12,25500000,Market Correction
11513,5035,2021-12-18,27500000,Annual Raise
11514,5035,2023-06-26,29430000,Market Correction
11515,5036,2018-07-27,15820000,Initial
11516,5036,2020-02-02,17000000,Promotion
11517,5036,2021-08-10,18530000,Annual Raise
11518,5037,2019-11-09,11360000,Initial
11519,5037,2021-07-27,12550000,Promotion
11520,5037,2023-04-15,13450000,Adjustment
11521,5038,2017-12-29,16730000,Initial
11522,5038,2019-09-30,17700000,Promotion
11523,5038,2021-07-01,18770000,Promotion
11524,5038,2023-04-02,19630000,Annual Raise
11525,5039,2015-07-19,6130000,Initial
11526,5039,2017-02-13,6440000,Annual Raise
11527,5039,2018-09-12,7030000,Annual Raise
11528,5039,2020-04-10,7530000,Annual Raise
11529,5039,2021-11-06,8090000,Adjustment
11530,5039,2023-06-05,8720000,Promotion
11531,5040,2024-10-02,35050000,Initial
11532,5041,2023-12-08,12370000,Initial
11533,5042,2020-03-10,5450000,Initial
11534,5042,2021-10-17,5710000,Adjustment
11535,5042,2023-05-26,6370000,Promotion
11536,5043,2019-07-24,19930000,Initial
11537,5043,2021-05-16,22190000,Adjustment
11538,5043,2023-03-10,24030000,Promotion
11539,5044,2015-09-11,23510000,Initial
11540,5044,2017-03-30,25750000,Annual Raise
11541,5044,2018-10-18,28120000,Market Correction
11542,5044,2020-05-07,30600000,Adjustment
11543,5044,2021-11-24,33000000,Annual Raise
11544,5044,2023-06-14,36100000,Market Correction
11545,5045,2024-02-22,19580000,Initial
11546,5046,2018-08-26,22760000,Initial
11547,5046,2020-03-28,24910000,Market Correction
11548,5046,2021-10-29,27330000,Adjustment
11549,5046,2023-06-01,29820000,Adjustment
11550,5047,2015-04-14,33690000,Initial
11551,5047,2016-11-25,35760000,Market Correction
11552,5047,2018-07-10,38460000,Market Correction
11553,5047,2020-02-22,41110000,Promotion
11554,5047,2021-10-05,44900000,Market Correction
11555,5047,2023-05-20,48710000,Promotion
11556,5048,2023-03-07,20670000,Initial
11557,5049,2016-05-06,9360000,Initial
11558,5049,2018-01-28,10080000,Adjustment
11559,5049,2019-10-22,11130000,Annual Raise
11560,5049,2021-07-16,12350000,Market Correction
11561,5049,2023-04-09,13790000,Promotion
11562,5050,2023-08-17,19960000,Initial
11563,5051,2020-07-17,18290000,Initial
11564,5051,2022-10-09,20340000,Promotion
11565,5052,2019-03-29,31880000,Initial
11566,5052,2021-02-27,34060000,Adjustment
11567,5052,2023-01-30,35910000,Promotion
11568,5053,2016-12-21,23380000,Initial
11569,5053,2018-07-30,25940000,Market Correction
11570,5053,2020-03-08,28430000,Adjustment
11571,5053,2021-10-15,29760000,Market Correction
11572,5053,2023-05-25,32230000,Annual Raise
11573,5054,2021-06-15,27560000,Initial
11574,5054,2023-03-25,30660000,Annual Raise
11575,5055,2016-06-07,15960000,Initial
11576,5055,2018-02-23,17530000,Promotion
11577,5055,2019-11-11,19550000,Promotion
11578,5055,2021-07-29,21660000,Promotion
11579,5055,2023-04-16,23000000,Annual Raise
11580,5056,2017-08-19,14150000,Initial
11581,5057,2017-07-18,37630000,Initial
11582,5057,2019-05-30,40140000,Promotion
11583,5057,2021-04-10,42730000,Promotion
11584,5057,2023-02-20,46310000,Adjustment
11585,5058,2015-01-06,39230000,Initial
11586,5058,2016-09-05,43350000,Annual Raise
11587,5058,2018-05-06,45740000,Adjustment
11588,5058,2020-01-04,50690000,Market Correction
11589,5058,2021-09-03,56160000,Market Correction
11590,5058,2023-05-04,60760000,Market Correction
11591,5059,2023-10-08,16400000,Initial
11592,5060,2015-12-23,8950000,Initial
11593,5060,2017-06-24,9690000,Annual Raise
11594,5060,2018-12-26,10820000,Promotion
11595,5060,2020-06-27,11310000,Adjustment
11596,5060,2021-12-29,11980000,Annual Raise
11597,5060,2023-07-01,12670000,Adjustment
11598,5061,2015-07-20,23780000,Initial
11599,5061,2017-02-14,25240000,Annual Raise
11600,5061,2018-09-13,27250000,Adjustment
11601,5061,2020-04-10,29250000,Annual Raise
11602,5061,2021-11-07,31020000,Promotion
11603,5061,2023-06-05,33750000,Annual Raise
11604,5062,2019-05-13,18330000,Initial
11605,5062,2021-03-29,19970000,Adjustment
11606,5062,2023-02-14,21490000,Annual Raise
11607,5063,2024-04-21,23280000,Initial
11608,5064,2020-07-05,31380000,Initial
11609,5064,2022-10-03,32680000,Market Correction
11610,5065,2021-04-05,14210000,Initial
11611,5065,2023-02-17,15160000,Market Correction
11612,5066,2024-08-19,28680000,Initial
11613,5067,2020-12-27,33640000,Initial
11614,5067,2022-12-30,35300000,Market Correction
11615,5068,2019-12-18,7140000,Initial
11616,5068,2021-08-22,7970000,Annual Raise
11617,5068,2023-04-28,8320000,Annual Raise
11618,5069,2022-09-30,30920000,Initial
11619,5070,2022-02-12,36670000,Initial
11620,5071,2018-11-18,13470000,Initial
11621,5071,2020-05-30,14190000,Promotion
11622,5071,2021-12-10,15530000,Promotion
11623,5071,2023-06-22,16730000,Promotion
11624,5072,2023-01-17,19360000,Initial
11625,5073,2017-01-01,14930000,Initial
11626,5073,2018-08-08,15730000,Market Correction
11627,5073,2020-03-14,17330000,Adjustment
11628,5073,2021-10-20,19320000,Adjustment
11629,5073,2023-05-27,20390000,Market Correction
11630,5074,2017-01-19,14590000,Initial
11631,5074,2018-08-22,15840000,Annual Raise
11632,5074,2020-03-25,17360000,Market Correction
11633,5074,2021-10-27,19180000,Promotion
11634,5074,2023-05-31,20660000,Market Correction
11635,5075,2017-05-14,11190000,Initial
11636,5075,2018-11-22,11930000,Annual Raise
11637,5075,2020-06-02,13030000,Adjustment
11638,5075,2021-12-12,13860000,Promotion
11639,5075,2023-06-23,15050000,Market Correction
11640,5076,2024-05-05,10720000,Initial
11641,5077,2015-10-01,23130000,Initial
11642,5077,2017-04-16,24650000,Market Correction
11643,5077,2018-10-31,26200000,Adjustment
11644,5077,2020-05-17,28590000,Adjustment
11645,5077,2021-12-01,31860000,Adjustment
11646,5077,2023-06-17,34690000,Adjustment
11647,5078,2019-06-14,39580000,Initial
11648,5078,2021-04-20,41810000,Promotion
11649,5078,2023-02-25,44840000,Annual Raise
11650,5079,2015-01-26,15050000,Initial
11651,5079,2016-09-21,16790000,Promotion
11652,5079,2018-05-19,17630000,Promotion
11653,5079,2020-01-14,18380000,Adjustment
11654,5079,2021-09-09,20550000,Promotion
11655,5079,2023-05-07,21890000,Adjustment
11656,5080,2023-08-29,21110000,Initial
11657,5081,2017-06-19,33690000,Initial
11658,5081,2018-12-21,36850000,Market Correction
11659,5081,2020-06-24,39040000,Promotion
11660,5081,2021-12-26,41230000,Annual Raise
11661,5081,2023-06-30,43690000,Promotion
11662,5082,2020-09-14,29960000,Initial
11663,5082,2022-11-08,33090000,Market Correction
11664,5083,2022-05-14,14340000,Initial
11665,5084,2023-11-13,28260000,Initial
11666,5085,2023-12-18,28070000,Initial
11667,5086,2019-10-20,11510000,Initial
11668,5086,2021-07-14,12880000,Promotion
11669,5086,2023-04-08,13680000,Market Correction
11670,5087,2018-09-13,19620000,Initial
11671,5087,2020-04-10,20680000,Annual Raise
11672,5087,2021-11-07,23020000,Adjustment
11673,5087,2023-06-05,24810000,Adjustment
11674,5088,2021-06-18,14540000,Initial
11675,5088,2023-03-26,15740000,Annual Raise
11676,5089,2020-01-21,12840000,Initial
11677,5089,2021-09-14,13470000,Promotion
11678,5089,2023-05-09,14500000,Annual Raise
11679,5090,2020-05-08,27780000,Initial
11680,5090,2021-11-25,29580000,Annual Raise
11681,5090,2023-06-14,30940000,Annual Raise
11682,5091,2019-11-16,11640000,Initial
11683,5091,2021-08-01,12960000,Promotion
11684,5091,2023-04-17,13500000,Market Correction
11685,5092,2016-01-29,13500000,Initial
11686,5092,2017-11-11,14940000,Market Correction
11687,5092,2019-08-25,15630000,Annual Raise
11688,5092,2021-06-07,16800000,Adjustment
11689,5092,2023-03-21,17520000,Annual Raise
11690,5093,2015-10-28,26970000,Initial
11691,5093,2017-05-08,28700000,Promotion
11692,5093,2018-11-18,30500000,Market Correction
11693,5093,2020-05-30,31930000,Annual Raise
11694,5093,2021-12-10,33270000,Market Correction
11695,5093,2023-06-22,36110000,Annual Raise
11696,5094,2021-12-15,16640000,Initial
11697,5094,2023-06-24,17930000,Annual Raise
11698,5095,2019-07-21,53620000,Initial
11699,5095,2021-04-06,60020000,Adjustment
11700,5096,2019-10-13,34910000,Initial
11701,5096,2021-07-09,38060000,Market Correction
11702,5096,2023-04-06,41470000,Annual Raise
11703,5097,2016-06-24,18400000,Initial
11704,5097,2018-03-08,20310000,Annual Raise
11705,5097,2019-11-21,21470000,Annual Raise
11706,5097,2021-08-04,23780000,Promotion
11707,5097,2023-04-19,26420000,Adjustment
11708,5098,2020-02-29,14130000,Initial
11709,5098,2021-10-10,15230000,Market Correction
11710,5098,2023-05-22,16680000,Promotion
11711,5099,2022-04-11,17200000,Initial
11712,5100,2022-01-28,18560000,Initial
11713,5101,2016-04-17,24750000,Initial
11714,5101,2018-01-13,26230000,Adjustment
11715,5101,2019-10-11,28120000,Market Correction
11716,5101,2021-07-08,29800000,Market Correction
11717,5101,2023-04-05,31150000,Promotion
11718,5102,2018-06-18,7560000,Initial
11719,5102,2020-02-05,8230000,Adjustment
11720,5102,2021-09-24,8830000,Annual Raise
11721,5102,2023-05-14,9480000,Annual Raise
11722,5103,2017-01-14,15220000,Initial
11723,5103,2018-08-18,16610000,Promotion
11724,5103,2020-03-22,17920000,Adjustment
11725,5103,2021-10-25,18740000,Annual Raise
11726,5103,2023-05-30,19590000,Adjustment
11727,5104,2021-07-28,23100000,Initial
11728,5105,2018-01-20,9640000,Initial
11729,5105,2019-10-16,10690000,Annual Raise
11730,5105,2021-07-12,11470000,Promotion
11731,5105,2023-04-07,12400000,Annual Raise
11732,5106,2020-05-19,20150000,Initial
11733,5107,2019-06-09,62220000,Initial
11734,5107,2021-04-16,66600000,Annual Raise
11735,5107,2023-02-23,71740000,Annual Raise
11736,5108,2020-07-26,19950000,Initial
11737,5108,2022-10-14,21340000,Annual Raise
11738,5109,2018-06-21,13200000,Initial
11739,5109,2020-02-07,14510000,Adjustment
11740,5109,2021-09-26,15450000,Annual Raise
11741,5109,2023-05-15,16370000,Adjustment
11742,5110,2019-04-29,14520000,Initial
11743,5110,2021-03-20,15710000,Annual Raise
11744,5110,2023-02-09,17360000,Promotion
11745,5111,2017-11-18,27960000,Initial
11746,5111,2019-08-30,29860000,Promotion
11747,5111,2021-06-10,31990000,Adjustment
11748,5111,2023-03-22,33730000,Annual Raise
11749,5112,2018-12-16,33080000,Initial
11750,5112,2020-06-20,35100000,Market Correction
11751,5112,2021-12-24,38450000,Annual Raise
11752,5112,2023-06-29,42550000,Adjustment
11753,5113,2021-08-08,35860000,Initial
11754,5113,2023-04-21,38640000,Adjustment
11755,5114,2020-03-17,8660000,Initial
11756,5114,2021-10-21,9020000,Market Correction
11757,5114,2023-05-28,9720000,Annual Raise
11758,5115,2016-07-16,30290000,Initial
11759,5115,2018-03-26,33630000,Adjustment
11760,5115,2019-12-04,35540000,Market Correction
11761,5115,2021-08-13,39440000,Annual Raise
11762,5115,2023-04-23,42440000,Adjustment
11763,5116,2015-07-22,18100000,Initial
11764,5116,2017-02-16,19830000,Annual Raise
11765,5116,2018-09-14,21860000,Market Correction
11766,5116,2020-04-11,23540000,Market Correction
11767,5116,2021-11-07,25790000,Annual Raise
11768,5116,2023-06-05,27070000,Adjustment
11769,5117,2017-01-04,20170000,Initial
11770,5117,2018-08-10,22080000,Market Correction
11771,5117,2020-03-16,24060000,Promotion
11772,5117,2021-10-21,26500000,Annual Raise
11773,5117,2023-05-28,28690000,Annual Raise
11774,5118,2020-03-10,18140000,Initial
11775,5118,2021-10-17,19790000,Promotion
11776,5118,2023-05-26,20870000,Annual Raise
11777,5119,2015-11-17,26170000,Initial
11778,5119,2017-05-25,28320000,Adjustment
11779,5119,2018-12-02,29850000,Adjustment
11780,5119,2020-06-09,31080000,Market Correction
11781,5119,2021-12-17,33970000,Adjustment
11782,5119,2023-06-25,37000000,Adjustment
11783,5120,2021-11-10,20240000,Initial
11784,5120,2023-06-07,22030000,Market Correction
11785,5121,2017-10-12,24350000,Initial
11786,5121,2019-08-02,26150000,Promotion
11787,5121,2021-05-23,28600000,Promotion
11788,5121,2023-03-13,30830000,Market Correction
11789,5122,2023-05-11,5720000,Initial
11790,5123,2023-11-17,11090000,Initial
11791,5124,2023-06-12,36610000,Initial
11792,5125,2018-02-03,33200000,Initial
11793,5125,2019-10-27,35140000,Adjustment
11794,5125,2021-07-19,37050000,Market Correction
11795,5125,2023-04-11,40850000,Adjustment
11796,5126,2024-11-01,18180000,Initial
11797,5127,2016-08-21,26920000,Initial
11798,5127,2018-06-04,28110000,Annual Raise
11799,5127,2020-03-18,29850000,Market Correction
11800,5127,2021-12-30,32010000,Adjustment
11801,5128,2021-10-15,13540000,Initial
11802,5128,2023-05-25,14430000,Annual Raise
11803,5129,2016-02-13,14920000,Initial
11804,5129,2017-11-23,16080000,Promotion
11805,5129,2019-09-03,17050000,Promotion
11806,5129,2021-06-13,18660000,Market Correction
11807,5129,2023-03-24,20690000,Adjustment
11808,5130,2016-06-12,19710000,Initial
11809,5131,2020-05-15,4730000,Initial
11810,5131,2021-11-30,5000000,Adjustment
11811,5131,2023-06-17,5590000,Market Correction
11812,5132,2022-01-25,18960000,Initial
11813,5133,2023-12-23,13400000,Initial
11814,5134,2015-06-25,22070000,Initial
11815,5134,2017-01-24,24450000,Annual Raise
11816,5134,2018-08-27,25620000,Promotion
11817,5134,2020-03-29,28310000,Promotion
11818,5134,2021-10-29,31470000,Annual Raise
11819,5134,2023-06-01,34250000,Promotion
11820,5135,2019-04-12,39730000,Initial
11821,5135,2021-03-09,42730000,Market Correction
11822,5135,2023-02-04,46260000,Adjustment
11823,5136,2021-05-09,14050000,Initial
11824,5137,2016-03-12,6100000,Initial
11825,5138,2018-09-27,13590000,Initial
11826,5138,2020-04-21,14790000,Annual Raise
11827,5138,2021-11-14,15950000,Promotion
11828,5138,2023-06-09,17140000,Market Correction
11829,5139,2017-02-18,17350000,Initial
11830,5139,2018-09-15,18450000,Adjustment
11831,5139,2020-04-12,20410000,Annual Raise
11832,5139,2021-11-08,22270000,Annual Raise
11833,5139,2023-06-06,24520000,Market Correction
11834,5140,2015-01-10,9940000,Initial
11835,5140,2016-09-08,11090000,Annual Raise
11836,5140,2018-05-08,12290000,Promotion
11837,5140,2020-01-06,13120000,Promotion
11838,5140,2021-09-04,14550000,Market Correction
11839,5140,2023-05-04,16020000,Market Correction
11840,5141,2021-06-07,25680000,Initial
11841,5141,2023-03-21,27140000,Adjustment
11842,5142,2021-03-13,26390000,Initial
11843,5143,2017-06-25,9140000,Initial
11844,5144,2017-04-18,31100000,Initial
11845,5144,2018-11-02,32860000,Promotion
11846,5144,2020-05-18,34950000,Annual Raise
11847,5144,2021-12-02,37860000,Annual Raise
11848,5144,2023-06-18,42000000,Adjustment
11849,5145,2016-10-07,16740000,Initial
11850,5145,2018-05-31,18180000,Market Correction
11851,5145,2020-01-23,19840000,Market Correction
11852,5145,2021-09-15,21510000,Promotion
11853,5145,2023-05-10,22800000,Annual Raise
11854,5146,2017-03-09,16610000,Initial
11855,5146,2018-10-01,17720000,Annual Raise
11856,5146,2020-04-24,18770000,Annual Raise
11857,5146,2021-11-16,20550000,Annual Raise
11858,5146,2023-06-10,22130000,Market Correction
11859,5147,2017-05-01,14710000,Initial
11860,5147,2018-11-12,15740000,Adjustment
11861,5147,2020-05-25,17610000,Adjustment
11862,5147,2021-12-07,19460000,Market Correction
11863,5147,2023-06-20,21640000,Annual Raise
11864,5148,2023-01-04,14600000,Initial
11865,5149,2023-10-06,5510000,Initial
11866,5150,2022-12-21,11990000,Initial
11867,5151,2019-04-12,13110000,Initial
11868,5151,2021-03-09,14640000,Promotion
11869,5151,2023-02-04,16310000,Adjustment
11870,5152,2022-04-02,28660000,Initial
11871,5153,2015-09-21,16400000,Initial
11872,5153,2017-04-08,18310000,Promotion
11873,5153,2018-10-25,20260000,Market Correction
11874,5153,2020-05-12,21630000,Annual Raise
11875,5153,2021-11-28,23280000,Market Correction
11876,5153,2023-06-16,24300000,Adjustment
11877,5154,2017-05-01,51290000,Initial
11878,5154,2018-11-12,57010000,Annual Raise
11879,5154,2020-05-25,61460000,Annual Raise
11880,5154,2021-12-07,67100000,Adjustment
11881,5154,2023-06-20,69870000,Market Correction
11882,5155,2015-07-12,77630000,Initial
11883,5155,2017-03-20,82690000,Adjustment
11884,5155,2018-11-28,87200000,Market Correction
11885,5155,2020-08-06,92950000,Market Correction
11886,5156,2019-05-20,29560000,Initial
11887,5156,2021-04-03,32400000,Adjustment
11888,5156,2023-02-16,33900000,Market Correction
11889,5157,2017-03-25,33490000,Initial
11890,5157,2018-10-13,36250000,Adjustment
11891,5157,2020-05-03,40180000,Adjustment
11892,5157,2021-11-22,44170000,Annual Raise
11893,5157,2023-06-13,48780000,Market Correction
11894,5158,2015-02-08,32120000,Initial
11895,5159,2017-06-01,13660000,Initial
11896,5159,2018-12-07,14610000,Annual Raise
11897,5159,2020-06-13,15600000,Promotion
11898,5159,2021-12-19,17320000,Market Correction
11899,5159,2023-06-26,19000000,Annual Raise
11900,5160,2017-03-19,19890000,Initial
11901,5160,2018-10-09,22160000,Annual Raise
11902,5160,2020-04-30,23390000,Annual Raise
11903,5160,2021-11-20,25410000,Market Correction
11904,5160,2023-06-12,27060000,Market Correction
11905,5161,2022-07-08,14530000,Initial
11906,5162,2019-11-28,20580000,Initial
11907,5162,2021-08-09,21790000,Annual Raise
11908,5162,2023-04-21,24400000,Annual Raise
11909,5163,2023-06-03,15780000,Initial
11910,5164,2016-12-11,16960000,Initial
11911,5164,2018-07-22,17990000,Market Correction
11912,5164,2020-03-02,18760000,Market Correction
11913,5164,2021-10-11,20930000,Promotion
11914,5164,2023-05-23,22790000,Market Correction
11915,5165,2016-12-09,21840000,Initial
11916,5165,2018-07-21,23420000,Adjustment
11917,5165,2020-03-01,25150000,Adjustment
11918,5165,2021-10-11,26830000,Promotion
11919,5165,2023-05-23,29000000,Promotion
11920,5166,2024-02-25,12900000,Initial
11921,5167,2023-01-14,32240000,Initial
11922,5168,2020-02-21,24410000,Initial
11923,5168,2022-01-06,26880000,Annual Raise
11924,5169,2016-01-08,8870000,Initial
11925,5169,2017-10-25,9880000,Market Correction
11926,5169,2019-08-12,10370000,Annual Raise
11927,5169,2021-05-29,11410000,Annual Raise
11928,5169,2023-03-16,11980000,Annual Raise
11929,5170,2018-04-13,26000000,Initial
11930,5170,2019-11-03,28700000,Market Correction
11931,5170,2021-05-26,31050000,Annual Raise
11932,5171,2024-04-28,48510000,Initial
11933,5172,2024-04-29,13690000,Initial
11934,5173,2018-08-08,9950000,Initial
11935,5173,2020-03-14,10860000,Market Correction
11936,5173,2021-10-20,12070000,Annual Raise
11937,5173,2023-05-27,12600000,Annual Raise
11938,5174,2017-12-16,12390000,Initial
11939,5174,2019-06-20,13160000,Adjustment
11940,5174,2020-12-22,14330000,Annual Raise
11941,5175,2016-09-23,36570000,Initial
11942,5175,2018-05-20,40280000,Promotion
11943,5175,2020-01-14,41900000,Annual Raise
11944,5175,2021-09-10,43590000,Adjustment
11945,5175,2023-05-07,47190000,Adjustment
11946,5176,2020-09-02,13680000,Initial
11947,5176,2022-11-02,15270000,Adjustment
11948,5177,2021-09-18,49470000,Initial
11949,5177,2023-04-20,54150000,Annual Raise
11950,5178,2019-04-28,12370000,Initial
11951,5178,2021-03-19,13450000,Adjustment
11952,5178,2023-02-09,14350000,Adjustment
11953,5179,2020-09-08,26980000,Initial
11954,5179,2022-11-05,30020000,Market Correction
11955,5180,2017-10-17,26400000,Initial
11956,5180,2019-08-06,28190000,Market Correction
11957,5180,2021-05-25,29520000,Adjustment
11958,5180,2023-03-14,32180000,Promotion
11959,5181,2023-11-28,16650000,Initial
11960,5182,2016-05-03,38280000,Initial
11961,5182,2018-01-26,42360000,Promotion
11962,5182,2019-10-21,45910000,Promotion
11963,5182,2021-07-15,48660000,Adjustment
11964,5182,2023-04-09,51870000,Market Correction
11965,5183,2022-09-20,15600000,Initial
11966,5184,2020-02-05,17300000,Initial
11967,5184,2021-09-24,19370000,Adjustment
11968,5184,2023-05-14,20650000,Adjustment
11969,5185,2023-12-13,26370000,Initial
11970,5186,2016-02-29,11410000,Initial
11971,5186,2017-12-05,12550000,Promotion
11972,5186,2019-09-12,13350000,Promotion
11973,5186,2021-06-19,14400000,Annual Raise
11974,5186,2023-03-27,15650000,Market Correction
11975,5187,2016-12-30,18890000,Initial
11976,5187,2018-08-06,20120000,Annual Raise
11977,5187,2020-03-13,21170000,Promotion
11978,5187,2021-10-19,22330000,Promotion
11979,5187,2023-05-27,24860000,Adjustment
11980,5188,2020-07-16,26020000,Initial
11981,5189,2023-05-24,27890000,Initial
11982,5190,2016-10-31,11770000,Initial
11983,5190,2018-09-13,13070000,Promotion
11984,5191,2016-12-22,31220000,Initial
11985,5191,2018-07-31,34000000,Annual Raise
11986,5191,2020-03-08,36640000,Annual Raise
11987,5191,2021-10-16,39280000,Adjustment
11988,5191,2023-05-25,43010000,Promotion
11989,5192,2021-08-18,8680000,Initial
11990,5192,2023-04-26,9530000,Market Correction
11991,5193,2017-03-10,18090000,Initial
11992,5193,2018-10-01,19940000,Market Correction
11993,5193,2020-04-24,21580000,Adjustment
11994,5193,2021-11-16,23310000,Promotion
11995,5193,2023-06-10,24400000,Market Correction
11996,5194,2017-04-08,22920000,Initial
11997,5194,2018-10-25,24300000,Annual Raise
11998,5194,2020-05-12,26760000,Market Correction
11999,5194,2021-11-28,29420000,Market Correction
12000,5194,2023-06-16,32200000,Promotion
12001,5195,2018-06-02,12490000,Initial
12002,5195,2020-01-24,13830000,Annual Raise
12003,5195,2021-09-16,14910000,Market Correction
12004,5195,2023-05-10,15550000,Promotion
12005,5196,2015-02-18,20110000,Initial
12006,5196,2016-10-10,22000000,Adjustment
12007,5196,2018-06-03,23000000,Market Correction
12008,5196,2020-01-25,25350000,Promotion
12009,5196,2021-09-17,28040000,Adjustment
12010,5196,2023-05-11,29250000,Market Correction
12011,5197,2024-08-24,12830000,Initial
12012,5198,2015-10-20,13010000,Initial
12013,5198,2017-05-02,14320000,Promotion
12014,5198,2018-11-13,15970000,Promotion
12015,5198,2020-05-26,16830000,Adjustment
12016,5198,2021-12-07,17780000,Market Correction
12017,5198,2023-06-20,18760000,Adjustment
12018,5199,2020-07-28,32780000,Initial
12019,5199,2022-10-15,34940000,Promotion
12020,5200,2019-10-16,24880000,Initial
12021,5200,2021-07-11,27720000,Promotion
12022,5200,2023-04-07,30550000,Market Correction
12023,5201,2019-08-24,25750000,Initial
12024,5201,2021-06-06,28650000,Market Correction
12025,5201,2023-03-20,30970000,Market Correction
12026,5202,2020-04-26,42980000,Initial
12027,5202,2021-11-17,46010000,Annual Raise
12028,5202,2023-06-10,48420000,Adjustment
12029,5203,2021-05-12,68580000,Initial
12030,5203,2023-03-08,73880000,Annual Raise
12031,5204,2018-12-01,17580000,Initial
12032,5204,2020-06-08,18590000,Promotion
12033,5204,2021-12-16,20250000,Adjustment
12034,5204,2023-06-25,21560000,Promotion
12035,5205,2015-04-24,19300000,Initial
12036,5205,2016-12-04,20750000,Annual Raise
12037,5205,2018-07-17,22210000,Market Correction
12038,5205,2020-02-27,24220000,Market Correction
12039,5205,2021-10-09,25900000,Market Correction
12040,5205,2023-05-22,27540000,Annual Raise
12041,5206,2016-09-10,19240000,Initial
12042,5206,2018-05-10,20870000,Market Correction
12043,5206,2020-01-07,21920000,Annual Raise
