review_id,employee_id,review_period,review_score,reviewer_id
11796,4570,2023-H2,1.5,3986.0
11797,4570,2024-H1,1.5,3986.0
11798,4570,2024-H2,1.4,3986.0
11799,4571,2023-H1,4.6,3495.0
11800,4571,2023-H2,3.7,3495.0
11801,4571,2024-H1,4.1,3495.0
11802,4571,2024-H2,4.5,3495.0
11803,4572,2023-H1,2.9,1755.0
11804,4572,2023-H2,2.8,1755.0
11805,4572,2024-H1,2.9,1755.0
11806,4572,2024-H2,2.5,1755.0
11807,4573,2023-H2,2.7,4552.0
11808,4573,2024-H1,3.3,4552.0
11809,4573,2024-H2,3.7,4552.0
11810,4574,2024-H1,3.9,1222.0
11811,4574,2024-H2,3.6,1222.0
11812,4575,2023-H1,3.7,2376.0
11813,4575,2023-H2,4.5,2376.0
11814,4575,2024-H1,4.7,2376.0
11815,4575,2024-H2,4.5,2376.0
11816,4577,2023-H1,2.4,2318.0
11817,4577,2023-H2,2.6,2318.0
11818,4577,2024-H1,2.6,2318.0
11819,4577,2024-H2,3.6,2318.0
11820,4578,2023-H1,3.5,4929.0
11821,4578,2023-H2,4.1,4929.0
11822,4578,2024-H1,3.5,4929.0
11823,4578,2024-H2,3.4,4929.0
11824,4579,2023-H1,3.3,2665.0
11825,4579,2023-H2,3.1,2665.0
11826,4579,2024-H1,3.7,2665.0
11827,4579,2024-H2,3.6,2665.0
11828,4580,2023-H2,3.7,3001.0
11829,4580,2024-H1,3.1,3001.0
11830,4580,2024-H2,3.8,3001.0
11831,4581,2023-H1,2.6,3798.0
11832,4581,2023-H2,2.8,3798.0
11833,4581,2024-H1,3.3,3798.0
11834,4581,2024-H2,2.4,3798.0
11835,4582,2023-H1,3.8,5254.0
11836,4582,2023-H2,3.6,5254.0
11837,4582,2024-H1,3.0,5254.0
11838,4582,2024-H2,3.3,5254.0
11839,4583,2023-H1,4.5,2442.0
11840,4583,2023-H2,4.2,2442.0
11841,4583,2024-H1,5.0,2442.0
11842,4583,2024-H2,4.2,2442.0
11843,4584,2023-H1,2.8,2621.0
11844,4584,2023-H2,3.1,2621.0
11845,4584,2024-H1,3.6,2621.0
11846,4584,2024-H2,3.5,2621.0
11847,4585,2023-H1,2.9,3603.0
11848,4585,2023-H2,2.2,3603.0
11849,4585,2024-H1,2.2,3603.0
11850,4585,2024-H2,2.6,3603.0
11851,4586,2023-H2,2.6,3531.0
11852,4586,2024-H1,2.0,3531.0
11853,4587,2023-H1,4.6,4846.0
11854,4587,2023-H2,4.9,4846.0
11855,4587,2024-H1,4.9,4846.0
11856,4587,2024-H2,4.5,4846.0
11857,4588,2023-H1,3.0,4658.0
11858,4588,2023-H2,3.4,4658.0
11859,4588,2024-H1,3.3,4658.0
11860,4588,2024-H2,4.1,4658.0
11861,4589,2023-H1,3.7,1438.0
11862,4589,2023-H2,4.2,1438.0
11863,4589,2024-H1,3.9,1438.0
11864,4589,2024-H2,3.8,1438.0
11865,4590,2023-H1,2.8,1126.0
11866,4590,2023-H2,2.9,1126.0
11867,4590,2024-H1,2.6,1126.0
11868,4590,2024-H2,2.7,1126.0
11869,4591,2024-H2,4.0,3211.0
11870,4592,2023-H1,4.6,2665.0
11871,4592,2023-H2,4.6,2665.0
11872,4592,2024-H1,5.0,2665.0
11873,4592,2024-H2,5.0,2665.0
11874,4593,2023-H1,2.7,1513.0
11875,4593,2023-H2,2.8,1513.0
11876,4593,2024-H1,2.4,1513.0
11877,4593,2024-H2,2.0,1513.0
11878,4594,2023-H1,4.7,1835.0
11879,4594,2023-H2,4.7,1835.0
11880,4594,2024-H1,4.1,1835.0
11881,4594,2024-H2,3.8,1835.0
11882,4595,2023-H1,4.2,2805.0
11883,4595,2023-H2,4.7,2805.0
11884,4595,2024-H1,3.7,2805.0
11885,4595,2024-H2,3.9,2805.0
11886,4596,2024-H1,3.5,5052.0
11887,4597,2023-H1,4.0,4840.0
11888,4597,2023-H2,2.6,4840.0
11889,4597,2024-H1,3.5,4840.0
11890,4597,2024-H2,2.9,4840.0
11891,4598,2023-H1,3.7,3422.0
11892,4598,2023-H2,4.4,3422.0
11893,4598,2024-H1,3.4,3422.0
11894,4598,2024-H2,3.6,3422.0
11895,4599,2023-H1,4.6,2076.0
11896,4599,2023-H2,4.4,2076.0
11897,4599,2024-H1,5.0,2076.0
11898,4599,2024-H2,4.3,2076.0
11899,4600,2023-H2,2.6,4497.0
11900,4600,2024-H1,3.1,4497.0
11901,4600,2024-H2,3.2,4497.0
11902,4601,2023-H1,4.5,3345.0
11903,4601,2023-H2,3.8,3345.0
11904,4601,2024-H1,4.1,3345.0
11905,4601,2024-H2,4.6,3345.0
11906,4602,2023-H1,1.9,2572.0
11907,4602,2023-H2,3.0,2572.0
11908,4602,2024-H1,2.5,2572.0
11909,4602,2024-H2,2.4,2572.0
11910,4603,2023-H1,4.2,3008.0
11911,4603,2023-H2,3.5,3008.0
11912,4603,2024-H1,4.0,3008.0
11913,4603,2024-H2,4.8,3008.0
11914,4605,2023-H1,2.7,3089.0
11915,4605,2023-H2,3.1,3089.0
11916,4605,2024-H1,3.2,3089.0
11917,4605,2024-H2,2.3,3089.0
11918,4606,2023-H1,4.2,1808.0
11919,4606,2023-H2,4.2,1808.0
11920,4606,2024-H1,4.6,1808.0
11921,4607,2023-H1,3.6,5125.0
11922,4607,2023-H2,3.3,5125.0
11923,4607,2024-H1,4.3,5125.0
11924,4607,2024-H2,3.5,5125.0
11925,4608,2023-H1,3.8,2129.0
11926,4608,2023-H2,3.4,2129.0
11927,4608,2024-H1,2.5,2129.0
11928,4608,2024-H2,2.8,2129.0
11929,4609,2024-H1,3.3,4534.0
11930,4609,2024-H2,3.4,4534.0
11931,4610,2023-H1,2.4,4460.0
11932,4610,2023-H2,2.7,4460.0
11933,4610,2024-H1,2.1,4460.0
11934,4610,2024-H2,2.5,4460.0
11935,4611,2024-H2,3.6,4858.0
11936,4612,2023-H1,2.8,2800.0
11937,4612,2023-H2,3.0,2800.0
11938,4612,2024-H1,3.3,2800.0
11939,4612,2024-H2,2.7,2800.0
11940,4613,2023-H1,3.9,2756.0
11941,4613,2023-H2,2.9,2756.0
11942,4613,2024-H1,3.4,2756.0
11943,4613,2024-H2,3.4,2756.0
11944,4614,2023-H1,2.6,5305.0
11945,4614,2023-H2,3.1,5305.0
11946,4614,2024-H1,2.4,5305.0
11947,4614,2024-H2,2.4,5305.0
11948,4615,2023-H1,3.9,4736.0
11949,4615,2023-H2,3.8,4736.0
11950,4615,2024-H1,3.6,4736.0
11951,4615,2024-H2,4.7,4736.0
11952,4616,2023-H1,3.0,3603.0
11953,4616,2023-H2,2.6,3603.0
11954,4616,2024-H1,3.3,3603.0
11955,4616,2024-H2,3.0,3603.0
11956,4618,2023-H1,3.8,4581.0
11957,4618,2023-H2,2.8,4581.0
11958,4618,2024-H1,3.5,4581.0
11959,4618,2024-H2,4.0,4581.0
11960,4619,2023-H1,5.0,2792.0
11961,4619,2023-H2,4.9,2792.0
11962,4619,2024-H1,4.7,2792.0
11963,4619,2024-H2,5.0,2792.0
11964,4620,2023-H1,3.8,2513.0
11965,4620,2023-H2,3.7,2513.0
11966,4620,2024-H1,3.8,2513.0
11967,4620,2024-H2,3.6,2513.0
11968,4622,2023-H1,3.5,4283.0
11969,4622,2023-H2,4.1,4283.0
11970,4622,2024-H1,4.0,4283.0
11971,4622,2024-H2,3.7,4283.0
11972,4623,2023-H1,3.1,2511.0
11973,4623,2023-H2,3.1,2511.0
11974,4623,2024-H1,3.2,2511.0
11975,4624,2023-H1,5.0,1882.0
11976,4624,2023-H2,4.0,1882.0
11977,4624,2024-H1,4.5,1882.0
11978,4624,2024-H2,5.0,1882.0
11979,4625,2023-H1,3.6,5380.0
11980,4625,2023-H2,3.7,5380.0
11981,4625,2024-H1,3.9,5380.0
11982,4626,2023-H1,3.4,1090.0
11983,4626,2023-H2,4.1,1090.0
11984,4626,2024-H1,4.3,1090.0
11985,4626,2024-H2,3.7,1090.0
11986,4628,2023-H1,3.5,4961.0
11987,4628,2023-H2,2.9,4961.0
11988,4628,2024-H1,3.3,4961.0
11989,4628,2024-H2,2.6,4961.0
11990,4629,2023-H1,4.2,4981.0
11991,4629,2023-H2,3.7,4981.0
11992,4629,2024-H1,4.1,4981.0
11993,4629,2024-H2,3.4,4981.0
11994,4630,2023-H1,3.8,4935.0
11995,4630,2023-H2,4.4,4935.0
11996,4630,2024-H1,4.8,4935.0
11997,4630,2024-H2,4.2,4935.0
11998,4631,2023-H1,3.4,4322.0
11999,4631,2023-H2,3.9,4322.0
12000,4631,2024-H1,3.8,4322.0
12001,4631,2024-H2,3.7,4322.0
12002,4633,2023-H1,3.0,3348.0
12003,4633,2023-H2,2.5,3348.0
12004,4633,2024-H1,3.5,3348.0
12005,4633,2024-H2,2.7,3348.0
12006,4634,2023-H1,3.8,5466.0
12007,4634,2023-H2,4.1,5466.0
12008,4634,2024-H1,4.1,5466.0
12009,4634,2024-H2,4.3,5466.0
12010,4635,2023-H1,4.9,2095.0
12011,4635,2023-H2,5.0,2095.0
12012,4635,2024-H1,5.0,2095.0
12013,4635,2024-H2,4.3,2095.0
12014,4636,2023-H1,1.6,1955.0
12015,4637,2023-H1,2.0,2474.0
12016,4637,2023-H2,2.4,2474.0
12017,4637,2024-H1,2.8,2474.0
12018,4637,2024-H2,2.7,2474.0
12019,4638,2023-H1,4.6,4975.0
12020,4638,2023-H2,4.4,4975.0
12021,4638,2024-H1,3.7,4975.0
12022,4639,2023-H1,2.9,4116.0
12023,4639,2023-H2,2.9,4116.0
12024,4639,2024-H1,3.9,4116.0
12025,4639,2024-H2,3.3,4116.0
12026,4640,2023-H1,3.3,1835.0
12027,4640,2023-H2,3.2,1835.0
12028,4640,2024-H1,2.8,1835.0
12029,4640,2024-H2,2.5,1835.0
12030,4641,2023-H1,4.3,4588.0
12031,4641,2023-H2,3.0,4588.0
12032,4641,2024-H1,4.1,4588.0
12033,4641,2024-H2,4.1,4588.0
12034,4642,2023-H1,3.2,5466.0
12035,4642,2023-H2,2.4,5466.0
12036,4642,2024-H1,2.8,5466.0
12037,4642,2024-H2,2.7,5466.0
12038,4643,2023-H1,2.1,
12039,4643,2023-H2,2.3,
12040,4643,2024-H1,2.7,
12041,4643,2024-H2,1.8,
12042,4644,2023-H1,3.0,4146.0
12043,4644,2023-H2,2.6,4146.0
12044,4644,2024-H1,3.0,4146.0
12045,4644,2024-H2,3.6,4146.0
12046,4645,2023-H1,3.5,5321.0
12047,4645,2023-H2,3.3,5321.0
12048,4645,2024-H1,3.0,5321.0
12049,4645,2024-H2,3.8,5321.0
12050,4646,2023-H1,4.9,4476.0
12051,4646,2023-H2,4.4,4476.0
12052,4646,2024-H1,5.0,4476.0
12053,4646,2024-H2,4.9,4476.0
12054,4647,2023-H1,2.3,2812.0
12055,4647,2023-H2,2.8,2812.0
12056,4647,2024-H1,3.8,2812.0
12057,4647,2024-H2,2.8,2812.0
12058,4649,2023-H2,4.3,2805.0
12059,4649,2024-H1,4.4,2805.0
12060,4649,2024-H2,3.6,2805.0
12061,4651,2023-H1,4.4,4595.0
12062,4651,2023-H2,4.3,4595.0
12063,4651,2024-H1,4.0,4595.0
12064,4651,2024-H2,5.0,4595.0
12065,4652,2023-H1,5.0,2218.0
12066,4652,2023-H2,4.8,2218.0
12067,4652,2024-H1,4.6,2218.0
12068,4652,2024-H2,4.9,2218.0
12069,4653,2024-H1,4.1,3325.0
12070,4653,2024-H2,4.4,3325.0
12071,4654,2023-H1,3.5,1219.0
12072,4654,2023-H2,4.2,1219.0
12073,4654,2024-H1,4.7,1219.0
12074,4654,2024-H2,4.3,1219.0
12075,4655,2024-H1,4.2,1400.0
12076,4655,2024-H2,3.3,1400.0
12077,4656,2023-H1,3.2,2306.0
12078,4656,2023-H2,2.5,2306.0
12079,4656,2024-H1,2.6,2306.0
12080,4656,2024-H2,3.1,2306.0
12081,4657,2023-H2,1.9,3917.0
12082,4657,2024-H1,2.3,3917.0
12083,4658,2023-H1,3.2,5155.0
12084,4658,2023-H2,2.7,5155.0
12085,4658,2024-H1,3.1,5155.0
12086,4658,2024-H2,2.9,5155.0
12087,4659,2023-H1,4.1,1103.0
12088,4659,2023-H2,3.0,1103.0
12089,4659,2024-H1,2.7,1103.0
12090,4659,2024-H2,3.4,1103.0
12091,4660,2023-H1,3.7,3396.0
12092,4660,2023-H2,4.0,3396.0
12093,4660,2024-H1,4.2,3396.0
12094,4660,2024-H2,3.4,3396.0
12095,4661,2023-H1,3.2,4315.0
12096,4661,2023-H2,3.4,4315.0
12097,4661,2024-H1,3.1,4315.0
12098,4661,2024-H2,3.1,4315.0
12099,4662,2023-H1,4.2,2896.0
12100,4662,2023-H2,4.4,2896.0
12101,4662,2024-H1,4.9,2896.0
12102,4662,2024-H2,5.0,2896.0
12103,4663,2023-H1,2.5,4968.0
12104,4663,2023-H2,2.8,4968.0
12105,4663,2024-H1,2.6,4968.0
12106,4663,2024-H2,2.1,4968.0
12107,4664,2023-H1,2.7,3595.0
12108,4664,2023-H2,2.8,3595.0
12109,4664,2024-H1,3.8,3595.0
12110,4664,2024-H2,3.7,3595.0
12111,4666,2023-H1,3.8,3995.0
12112,4666,2023-H2,3.7,3995.0
12113,4666,2024-H1,3.7,3995.0
12114,4666,2024-H2,4.0,3995.0
12115,4667,2023-H1,3.4,4438.0
12116,4667,2023-H2,4.1,4438.0
12117,4667,2024-H1,3.8,4438.0
12118,4667,2024-H2,4.1,4438.0
12119,4669,2023-H1,3.2,2691.0
12120,4669,2023-H2,3.4,2691.0
12121,4669,2024-H1,3.4,2691.0
12122,4669,2024-H2,2.9,2691.0
12123,4670,2023-H1,4.1,2798.0
12124,4670,2023-H2,3.4,2798.0
12125,4670,2024-H1,4.0,2798.0
12126,4670,2024-H2,3.6,2798.0
12127,4671,2024-H1,4.7,3036.0
12128,4672,2023-H1,2.3,3607.0
12129,4672,2023-H2,2.1,3607.0
12130,4672,2024-H1,2.1,3607.0
12131,4672,2024-H2,2.7,3607.0
12132,4674,2023-H1,3.7,2006.0
12133,4674,2023-H2,2.9,2006.0
12134,4674,2024-H1,3.3,2006.0
12135,4674,2024-H2,4.1,2006.0
12136,4675,2023-H1,3.2,3037.0
12137,4675,2023-H2,3.3,3037.0
12138,4675,2024-H1,3.2,3037.0
12139,4675,2024-H2,2.3,3037.0
12140,4676,2023-H1,3.6,5488.0
12141,4676,2023-H2,3.6,5488.0
12142,4676,2024-H1,4.4,5488.0
12143,4676,2024-H2,3.8,5488.0
12144,4678,2024-H2,3.8,2194.0
12145,4679,2023-H1,2.5,5008.0
12146,4679,2023-H2,4.0,5008.0
12147,4679,2024-H1,3.1,5008.0
12148,4679,2024-H2,3.1,5008.0
12149,4681,2024-H1,4.8,4849.0
12150,4681,2024-H2,3.8,4849.0
12151,4682,2023-H1,4.4,3440.0
12152,4682,2023-H2,4.6,3440.0
12153,4682,2024-H1,4.3,3440.0
12154,4682,2024-H2,4.1,3440.0
12155,4684,2023-H1,1.8,4460.0
12156,4684,2023-H2,2.1,4460.0
12157,4684,2024-H1,1.5,4460.0
12158,4684,2024-H2,2.7,4460.0
12159,4685,2023-H1,4.9,1109.0
12160,4685,2023-H2,4.3,1109.0
12161,4685,2024-H1,4.4,1109.0
12162,4685,2024-H2,5.0,1109.0
12163,4686,2023-H1,2.6,4731.0
12164,4686,2023-H2,2.6,4731.0
12165,4686,2024-H1,2.7,4731.0
12166,4686,2024-H2,2.3,4731.0
12167,4687,2024-H1,1.9,2330.0
12168,4687,2024-H2,2.2,2330.0
12169,4688,2023-H1,3.8,1304.0
12170,4688,2023-H2,3.3,1304.0
12171,4688,2024-H1,3.2,1304.0
12172,4688,2024-H2,3.4,1304.0
12173,4690,2023-H1,3.1,2382.0
12174,4690,2023-H2,3.3,2382.0
12175,4690,2024-H1,3.6,2382.0
12176,4690,2024-H2,3.7,2382.0
12177,4691,2023-H1,4.1,4340.0
12178,4691,2023-H2,4.0,4340.0
12179,4691,2024-H1,3.9,4340.0
12180,4691,2024-H2,3.6,4340.0
12181,4692,2023-H1,5.0,1205.0
12182,4692,2023-H2,5.0,1205.0
12183,4693,2023-H1,3.9,3303.0
12184,4693,2023-H2,3.6,3303.0
12185,4693,2024-H1,3.9,3303.0
12186,4693,2024-H2,3.2,3303.0
12187,4694,2023-H1,3.4,3606.0
12188,4694,2023-H2,3.3,3606.0
12189,4694,2024-H1,2.7,3606.0
12190,4694,2024-H2,2.9,3606.0
12191,4696,2023-H1,3.6,1967.0
12192,4696,2023-H2,4.4,1967.0
12193,4696,2024-H1,3.4,1967.0
12194,4696,2024-H2,3.7,1967.0
12195,4697,2024-H1,3.2,2684.0
12196,4697,2024-H2,3.1,2684.0
12197,4698,2023-H1,3.6,3130.0
12198,4698,2023-H2,3.4,3130.0
12199,4698,2024-H1,3.1,3130.0
12200,4698,2024-H2,4.2,3130.0
12201,4699,2023-H1,3.7,4939.0
12202,4699,2023-H2,3.6,4939.0
12203,4700,2024-H1,4.0,3931.0
12204,4700,2024-H2,3.6,3931.0
12205,4701,2023-H1,4.2,5466.0
12206,4701,2023-H2,4.4,5466.0
12207,4701,2024-H1,3.9,5466.0
12208,4701,2024-H2,4.0,5466.0
12209,4702,2023-H1,5.0,3991.0
12210,4702,2023-H2,5.0,3991.0
12211,4702,2024-H1,4.0,3991.0
12212,4702,2024-H2,5.0,3991.0
12213,4703,2023-H1,3.7,4828.0
12214,4703,2023-H2,4.1,4828.0
12215,4703,2024-H1,4.1,4828.0
12216,4703,2024-H2,3.4,4828.0
12217,4704,2023-H1,4.2,3045.0
12218,4704,2023-H2,4.4,3045.0
12219,4704,2024-H1,3.7,3045.0
12220,4704,2024-H2,4.3,3045.0
12221,4705,2023-H1,3.0,1147.0
12222,4705,2023-H2,2.8,1147.0
12223,4705,2024-H1,3.4,1147.0
12224,4705,2024-H2,3.6,1147.0
12225,4706,2024-H1,2.5,3446.0
12226,4707,2023-H1,3.7,1796.0
12227,4707,2023-H2,5.0,1796.0
12228,4707,2024-H1,4.5,1796.0
12229,4707,2024-H2,4.6,1796.0
12230,4708,2023-H1,3.4,1471.0
12231,4708,2023-H2,4.0,1471.0
12232,4708,2024-H1,3.8,1471.0
12233,4708,2024-H2,4.2,1471.0
12234,4709,2023-H1,2.1,3573.0
12235,4709,2023-H2,3.1,3573.0
12236,4709,2024-H1,2.5,3573.0
12237,4709,2024-H2,3.0,3573.0
12238,4710,2023-H1,3.9,2571.0
12239,4710,2023-H2,4.7,2571.0
12240,4710,2024-H1,3.8,2571.0
12241,4710,2024-H2,4.4,2571.0
12242,4711,2023-H1,2.6,1290.0
12243,4711,2023-H2,4.0,1290.0
12244,4711,2024-H1,2.8,1290.0
12245,4711,2024-H2,3.8,1290.0
12246,4712,2023-H1,2.6,5472.0
12247,4712,2023-H2,3.0,5472.0
12248,4712,2024-H1,2.1,5472.0
12249,4712,2024-H2,2.9,5472.0
12250,4713,2023-H1,3.4,3799.0
12251,4713,2023-H2,3.7,3799.0
12252,4713,2024-H1,2.9,3799.0
12253,4713,2024-H2,3.6,3799.0
12254,4714,2023-H1,3.6,5440.0
12255,4714,2023-H2,3.5,5440.0
12256,4714,2024-H1,3.8,5440.0
12257,4714,2024-H2,4.0,5440.0
12258,4715,2023-H1,5.0,1435.0
12259,4715,2023-H2,5.0,1435.0
12260,4715,2024-H1,4.6,1435.0
12261,4715,2024-H2,5.0,1435.0
12262,4716,2023-H1,1.7,3067.0
12263,4716,2023-H2,2.8,3067.0
12264,4716,2024-H1,2.8,3067.0
12265,4716,2024-H2,1.8,3067.0
12266,4717,2023-H1,3.9,4542.0
12267,4717,2023-H2,3.3,4542.0
12268,4717,2024-H1,3.8,4542.0
12269,4717,2024-H2,3.5,4542.0
12270,4718,2023-H1,3.5,2316.0
12271,4718,2023-H2,4.1,2316.0
12272,4718,2024-H1,3.7,2316.0
12273,4718,2024-H2,3.4,2316.0
12274,4719,2024-H1,4.0,4554.0
12275,4720,2023-H1,2.7,2846.0
12276,4720,2023-H2,3.2,2846.0
12277,4720,2024-H1,3.2,2846.0
12278,4720,2024-H2,2.6,2846.0
12279,4721,2023-H1,4.6,3272.0
12280,4721,2023-H2,3.9,3272.0
12281,4721,2024-H1,3.8,3272.0
12282,4721,2024-H2,4.8,3272.0
12283,4722,2023-H2,2.3,1961.0
12284,4722,2024-H1,2.3,1961.0
12285,4723,2023-H1,3.5,3932.0
12286,4723,2023-H2,2.4,3932.0
12287,4723,2024-H1,2.2,3932.0
12288,4723,2024-H2,3.6,3932.0
12289,4724,2023-H1,3.3,3092.0
12290,4724,2023-H2,3.8,3092.0
12291,4724,2024-H1,3.4,3092.0
12292,4724,2024-H2,3.3,3092.0
12293,4725,2023-H1,3.3,3727.0
12294,4725,2023-H2,4.2,3727.0
12295,4725,2024-H1,4.3,3727.0
12296,4725,2024-H2,3.4,3727.0
12297,4726,2023-H2,3.7,2917.0
12298,4726,2024-H1,4.3,2917.0
12299,4726,2024-H2,4.3,2917.0
12300,4727,2023-H1,2.6,1121.0
12301,4727,2023-H2,3.5,1121.0
12302,4727,2024-H1,3.4,1121.0
12303,4727,2024-H2,3.5,1121.0
12304,4728,2023-H1,4.8,3320.0
12305,4728,2023-H2,4.8,3320.0
12306,4728,2024-H1,5.0,3320.0
12307,4728,2024-H2,4.9,3320.0
12308,4729,2023-H1,4.2,3151.0
12309,4729,2023-H2,4.4,3151.0
12310,4729,2024-H1,4.6,3151.0
12311,4729,2024-H2,4.5,3151.0
12312,4730,2023-H1,2.8,1454.0
12313,4730,2023-H2,3.2,1454.0
12314,4730,2024-H1,4.0,1454.0
12315,4730,2024-H2,3.9,1454.0
12316,4731,2023-H1,3.3,2866.0
12317,4731,2023-H2,4.0,2866.0
12318,4731,2024-H1,3.5,2866.0
12319,4731,2024-H2,3.0,2866.0
12320,4732,2023-H1,3.1,
12321,4732,2023-H2,2.8,
12322,4732,2024-H1,3.2,
12323,4732,2024-H2,4.1,
12324,4733,2023-H1,4.0,4554.0
12325,4733,2023-H2,3.9,4554.0
12326,4733,2024-H1,4.0,4554.0
12327,4733,2024-H2,4.0,4554.0
12328,4734,2023-H1,4.9,4119.0
12329,4734,2023-H2,5.0,4119.0
12330,4734,2024-H1,5.0,4119.0
12331,4734,2024-H2,4.4,4119.0
12332,4735,2023-H1,2.8,2846.0
12333,4735,2023-H2,2.9,2846.0
12334,4735,2024-H1,3.3,2846.0
12335,4735,2024-H2,3.0,2846.0
12336,4736,2023-H1,3.3,3794.0
12337,4736,2023-H2,3.5,3794.0
12338,4736,2024-H1,4.3,3794.0
12339,4736,2024-H2,3.6,3794.0
12340,4737,2023-H1,2.9,2800.0
12341,4737,2023-H2,3.0,2800.0
12342,4737,2024-H1,2.4,2800.0
12343,4737,2024-H2,3.4,2800.0
12344,4738,2023-H1,3.7,4101.0
12345,4738,2023-H2,3.2,4101.0
12346,4738,2024-H1,4.5,4101.0
12347,4738,2024-H2,3.8,4101.0
12348,4739,2023-H1,3.4,5203.0
12349,4740,2023-H1,3.6,4665.0
12350,4741,2023-H1,3.2,1933.0
12351,4741,2023-H2,4.0,1933.0
12352,4741,2024-H1,3.8,1933.0
12353,4742,2023-H1,3.2,3894.0
12354,4742,2023-H2,3.3,3894.0
12355,4742,2024-H1,3.7,3894.0
12356,4742,2024-H2,4.0,3894.0
12357,4743,2023-H1,3.5,1716.0
12358,4743,2023-H2,4.0,1716.0
12359,4743,2024-H1,4.3,1716.0
12360,4743,2024-H2,3.3,1716.0
12361,4744,2024-H1,2.6,1033.0
12362,4744,2024-H2,3.6,1033.0
12363,4745,2023-H1,3.3,2767.0
12364,4745,2023-H2,3.6,2767.0
12365,4745,2024-H1,3.8,2767.0
12366,4745,2024-H2,3.5,2767.0
12367,4746,2023-H1,3.7,4618.0
12368,4746,2023-H2,3.1,4618.0
12369,4746,2024-H1,4.1,4618.0
12370,4746,2024-H2,3.7,4618.0
12371,4747,2023-H1,1.7,4887.0
12372,4747,2023-H2,2.0,4887.0
12373,4747,2024-H1,1.7,4887.0
12374,4747,2024-H2,2.8,4887.0
12375,4748,2023-H1,3.3,3403.0
12376,4748,2023-H2,3.0,3403.0
12377,4748,2024-H1,4.0,3403.0
12378,4748,2024-H2,3.2,3403.0
12379,4749,2023-H1,3.7,2528.0
12380,4749,2023-H2,3.6,2528.0
12381,4749,2024-H1,3.3,2528.0
12382,4749,2024-H2,3.1,2528.0
12383,4751,2023-H2,3.7,3274.0
12384,4751,2024-H1,3.6,3274.0
12385,4751,2024-H2,3.0,3274.0
12386,4752,2023-H1,2.8,2451.0
12387,4752,2023-H2,2.7,2451.0
12388,4752,2024-H1,3.1,2451.0
12389,4752,2024-H2,2.6,2451.0
12390,4753,2023-H1,1.8,4151.0
12391,4753,2023-H2,2.8,4151.0
12392,4753,2024-H1,3.2,4151.0
12393,4754,2023-H1,4.1,2540.0
12394,4754,2023-H2,3.8,2540.0
12395,4754,2024-H1,3.7,2540.0
12396,4754,2024-H2,3.4,2540.0
12397,4755,2023-H1,4.9,4812.0
12398,4755,2023-H2,4.6,4812.0
12399,4755,2024-H1,4.0,4812.0
12400,4755,2024-H2,3.8,4812.0
12401,4756,2023-H1,3.5,2325.0
12402,4756,2023-H2,2.6,2325.0
12403,4756,2024-H1,2.7,2325.0
12404,4756,2024-H2,3.1,2325.0
12405,4757,2023-H2,3.5,5225.0
12406,4757,2024-H1,3.2,5225.0
12407,4757,2024-H2,3.7,5225.0
12408,4758,2023-H1,3.4,2138.0
12409,4758,2023-H2,4.4,2138.0
12410,4758,2024-H1,3.0,2138.0
12411,4758,2024-H2,3.5,2138.0
12412,4759,2023-H1,3.2,3958.0
12413,4759,2023-H2,3.7,3958.0
12414,4759,2024-H1,3.3,3958.0
12415,4759,2024-H2,3.4,3958.0
12416,4760,2023-H1,3.1,1616.0
12417,4760,2023-H2,3.5,1616.0
12418,4760,2024-H1,3.8,1616.0
12419,4760,2024-H2,3.4,1616.0
12420,4761,2023-H1,4.1,3219.0
12421,4761,2023-H2,3.8,3219.0
12422,4761,2024-H1,3.9,3219.0
12423,4761,2024-H2,4.6,3219.0
12424,4763,2023-H1,3.5,4780.0
12425,4763,2023-H2,4.4,4780.0
12426,4763,2024-H1,3.3,4780.0
12427,4763,2024-H2,3.5,4780.0
12428,4764,2023-H1,2.9,2595.0
12429,4764,2023-H2,2.8,2595.0
12430,4764,2024-H1,4.0,2595.0
12431,4764,2024-H2,3.5,2595.0
12432,4765,2023-H1,2.8,2326.0
12433,4765,2023-H2,3.8,2326.0
12434,4765,2024-H1,3.1,2326.0
12435,4765,2024-H2,2.8,2326.0
12436,4766,2023-H1,3.8,3052.0
12437,4766,2023-H2,3.3,3052.0
12438,4766,2024-H1,3.5,3052.0
12439,4766,2024-H2,3.5,3052.0
12440,4767,2023-H1,1.8,5366.0
12441,4767,2023-H2,2.2,5366.0
12442,4767,2024-H1,1.0,5366.0
12443,4767,2024-H2,2.1,5366.0
12444,4768,2023-H1,2.5,2630.0
12445,4768,2023-H2,3.5,2630.0
12446,4768,2024-H1,3.0,2630.0
12447,4768,2024-H2,2.4,2630.0
12448,4769,2023-H1,3.2,2275.0
12449,4769,2023-H2,2.7,2275.0
12450,4769,2024-H1,3.5,2275.0
12451,4769,2024-H2,2.8,2275.0
12452,4770,2024-H1,3.1,1016.0
12453,4771,2023-H1,2.9,1698.0
12454,4771,2023-H2,3.7,1698.0
12455,4771,2024-H1,3.3,1698.0
12456,4771,2024-H2,3.4,1698.0
12457,4772,2023-H2,2.6,1698.0
12458,4772,2024-H1,2.2,1698.0
12459,4772,2024-H2,2.0,1698.0
12460,4773,2023-H1,4.5,4471.0
12461,4773,2023-H2,4.2,4471.0
12462,4773,2024-H1,3.8,4471.0
