salary_id,employee_id,effective_date,monthly_salary_idr,change_reason
10233,4589,22-11-2019,4100000,Adjustment
10234,4589,05-08-2021,4550000,Market Correction
10235,4589,19-04-2023,4740000,Annual Raise
10236,4590,30-07-2021,31930000,Initial
10237,4590,16/04/2023,35220000,Adjustment
10238,4591,15/07/2024,9930000,Initial
10239,4592,25-01-2023,28150000,Initial
10240,4593,15/06/2016,24970000,Initial
10241,4593,01-03-2018,26790000,Annual Raise
10242,4593,15-11-2019,28220000,
10243,4593,01/08/2021,31530000,Adjustment
10244,4593,2023-04-17,32940000,Promotion
10245,4594,2019-02-19,12440000,Initial
10246,4594,02-02-2021,13490000,Adjustment
10247,4594,17-01-2023,14320000,Promotion
10248,4595,08/12/2022,64820000,Initial
10249,4596,18-05-2024,19560000,Initial
10250,4597,11-01-2022,19310000,Initial
10251,4598,04-01-2016,24390000,Initial
10252,4598,22-10-2017,26290000,Promotion
10253,4598,2019-08-10,27640000,Market Correction
10254,4598,2021-05-28,30060000,Market Correction
10255,4598,16-03-2023,31840000,Adjustment
10256,4599,15-04-2017,8210000,Initial
10257,4599,30-10-2018,9090000,Annual Raise
10258,4599,16-05-2020,9890000,Market Correction
10259,4599,30/11/2021,10920000,Market Correction
10260,4599,2023-06-17,12030000,Market Correction
10261,4600,08-08-2023,19920000,Initial
10262,4601,2016-12-25,16740000,Initial
10263,4601,02/08/2018,17910000,Market Correction
10264,4601,10/03/2020,19470000,Market Correction
10265,4601,17/10/2021,21260000,Annual Raise
10266,4601,2023-05-26,22380000,Annual Raise
10267,4602,02-12-2017,25670000,Initial
10268,4602,09/09/2019,28300000,Market Correction
10269,4602,17-06-2021,30440000,Adjustment
10270,4602,26/03/2023,32960000,Promotion
10271,4603,2020-06-04,11760000,Initial
10272,4603,2021-12-13,13120000,Adjustment
10273,4603,23-06-2023,14630000,Adjustment
10274,4604,25/08/2018,20110000,Initial
10275,4605,16-04-2019,29730000,Initial
10276,4605,11-03-2021,31790000,Market Correction
10277,4605,05/02/2023,35010000,Promotion
10278,4606,2019-05-27,15360000,Initial
10279,4606,10/03/2021,16050000,Annual Raise
10280,4606,2022-12-23,17320000,Market Correction
10281,4607,2022-03-28,26770000,Initial
10282,4608,23-03-2017,11010000,Initial
10283,4608,12-10-2018,12000000,Promotion
10284,4608,2020-05-02,12960000,Annual Raise
10285,4608,21/11/2021,13730000,Promotion
10286,4608,2023-06-12,14440000,Promotion
10287,4609,24/05/2024,6160000,Initial
10288,4610,2021-06-19,31000000,Initial
10289,4610,2023-03-27,34050000,Promotion
10290,4611,19/11/2024,28560000,Initial
10291,4612,16-05-2022,18780000,Initial
10292,4613,2021-03-15,18090000,Initial
10293,4613,2023-02-07,19040000,Adjustment
10294,4614,29/04/2022,22160000,Initial
10295,4615,04/08/2018,12600000,Initial
10296,4615,11-03-2020,13530000,Market Correction
10297,4615,18-10-2021,14330000,Market Correction
10298,4615,26-05-2023,15490000,Adjustment
10299,4616,26/06/2020,59340000,Initial
10300,4616,2021-12-28,64550000,Market Correction
10301,4616,2023-07-01,70990000,Adjustment
10302,4617,15-06-2017,22010000,Initial
10303,4617,01-02-2019,22930000,Adjustment
10304,4617,20/09/2020,24020000,Annual Raise
10305,4618,27/05/2021,26130000,Initial
10306,4618,2023-03-15,28450000,Annual Raise
10307,4619,2021-11-08,37090000,Initial
10308,4619,06/06/2023,41030000,Adjustment
10309,4620,08-10-2021,21800000,Initial
10310,4620,21/05/2023,23780000,Adjustment
10311,4621,2021-05-27,24870000,Initial
10312,4622,23-06-2022,22370000,Initial
10313,4623,23-01-2023,47460000,Initial
10314,4624,20/07/2016,22450000,Initial
10315,4624,2018-03-29,24410000,Annual Raise
10316,4624,06-12-2019,26900000,Adjustment
10317,4624,2021-08-15,29130000,Market Correction
10318,4624,24-04-2023,31880000,Promotion
10319,4625,19-06-2016,15550000,Initial
10320,4625,29/01/2018,16490000,Annual Raise
10321,4625,10/09/2019,17810000,Annual Raise
10322,4625,21-04-2021,18860000,Adjustment
10323,4625,01/12/2022,20820000,Market Correction
10324,4626,15-06-2019,14490000,Initial
10325,4626,20/04/2021,15560000,Annual Raise
10326,4626,2023-02-25,17240000,Adjustment
10327,4627,10-12-2016,23220000,Initial
10328,4628,20/10/2021,23660000,Initial
10329,4628,27-05-2023,26490000,Adjustment
10330,4629,01-12-2018,9370000,Initial
10331,4629,08/06/2020,9990000,
10332,4629,16/12/2021,10990000,Market Correction
10333,4629,2023-06-25,11880000,Annual Raise
10334,4630,26/06/2022,19800000,Initial
10335,4631,07-09-2015,17510000,Initial
10336,4631,2017-03-27,19280000,Market Correction
10337,4631,15-10-2018,20710000,Adjustment
10338,4631,05-05-2020,21690000,Adjustment
10339,4631,23/11/2021,22840000,Market Correction
10340,4631,13-06-2023,24050000,Market Correction
10341,4632,2018-05-22,44790000,Initial
10342,4632,01/01/2020,48120000,Annual Raise
10343,4632,2021-08-12,50120000,
10344,4633,24-03-2016,16520000,Initial
10345,4633,25/12/2017,18130000,Annual Raise
10346,4633,27/09/2019,19430000,Annual Raise
10347,4633,29-06-2021,21530000,Market Correction
10348,4633,01/04/2023,22570000,Market Correction
10349,4634,2017-05-10,32710000,Initial
10350,4634,19/11/2018,35010000,Market Correction
10351,4634,31/05/2020,38380000,Adjustment
10352,4634,10/12/2021,41870000,Market Correction
10353,4634,22/06/2023,45740000,Adjustment
10354,4635,2015-04-04,40850000,Initial
10355,4635,17-11-2016,43700000,Adjustment
10356,4635,03/07/2018,48530000,Adjustment
10357,4635,2020-02-17,51330000,Market Correction
10358,4635,02-10-2021,54870000,Adjustment
10359,4635,18/05/2023,57720000,Market Correction
10360,4636,12/06/2022,17700000,Initial
10361,4637,21-08-2015,8320000,Initial
10362,4637,13-03-2017,9210000,Promotion
10363,4637,2018-10-04,9650000,Market Correction
10364,4637,26/04/2020,10060000,Promotion
10365,4637,17/11/2021,11150000,Promotion
10366,4637,10-06-2023,11920000,Market Correction
10367,4638,09-04-2020,19190000,Initial
10368,4638,11/06/2022,20720000,Promotion
10369,4639,2016-08-17,14080000,Initial
10370,4639,20-04-2018,15130000,Adjustment
10371,4639,23-12-2019,16740000,Adjustment
10372,4639,2021-08-26,17570000,Adjustment
10373,4639,2023-04-30,18570000,Annual Raise
10374,4640,18/04/2016,13950000,Initial
10375,4640,2018-01-14,15590000,Promotion
10376,4640,12-10-2019,16630000,Annual Raise
10377,4640,09-07-2021,18150000,Adjustment
10378,4640,06-04-2023,19990000,Market Correction
10379,4641,07-08-2019,30630000,Initial
10380,4641,2021-05-26,32530000,Adjustment
10381,4641,15-03-2023,36000000,Market Correction
10382,4642,2021-10-17,37210000,Initial
10383,4642,2023-05-26,38860000,Annual Raise
10384,4643,17-04-2019,55710000,Initial
10385,4643,2021-03-12,59860000,Market Correction
10386,4643,05-02-2023,65090000,Market Correction
10387,4644,2016-05-10,20210000,Initial
10388,4644,31-01-2018,21100000,Promotion
10389,4644,25/10/2019,22600000,Market Correction
10390,4644,2021-07-17,25040000,Annual Raise
10391,4644,10/04/2023,27400000,Promotion
10392,4645,03/06/2022,23220000,Initial
10393,4646,21-03-2017,13510000,Initial
10394,4646,2018-10-10,14940000,Promotion
10395,4646,2020-05-01,16380000,Market Correction
10396,4646,20/11/2021,18060000,Market Correction
10397,4646,12-06-2023,19870000,Annual Raise
10398,4647,17/04/2018,17780000,Initial
10399,4647,20-12-2019,19240000,Market Correction
10400,4647,24-08-2021,21330000,Market Correction
10401,4647,29/04/2023,23380000,Market Correction
10402,4648,2021-01-05,55430000,Initial
10403,4649,17-09-2023,70790000,Initial
10404,4650,2016-12-22,23070000,Initial
10405,4650,2018-10-25,24420000,Market Correction
10406,4651,2022-01-05,52880000,Initial
10407,4652,2016-07-05,18480000,Initial
10408,4652,17-03-2018,20090000,Adjustment
10409,4652,27/11/2019,21540000,Market Correction
10410,4652,09/08/2021,23410000,Annual Raise
10411,4652,21/04/2023,25490000,Promotion
10412,4653,02/06/2024,20090000,Initial
10413,4654,2018-12-04,23400000,Initial
10414,4654,11-06-2020,25710000,Market Correction
10415,4654,18/12/2021,27520000,Promotion
10416,4654,2023-06-26,29340000,Market Correction
10417,4655,12-01-2024,12690000,Initial
10418,4656,09/06/2016,15410000,Initial
10419,4656,24/02/2018,17190000,Promotion
10420,4656,12-11-2019,18480000,Market Correction
10421,4656,29-07-2021,20320000,Market Correction
10422,4656,16-04-2023,21300000,
10423,4657,15/09/2023,39900000,Initial
10424,4658,03/10/2019,50890000,Initial
10425,4658,03-07-2021,56660000,Market Correction
10426,4658,03/04/2023,59850000,Annual Raise
10427,4659,06-05-2019,21440000,Initial
10428,4659,2021-03-25,22330000,Annual Raise
10429,4659,12-02-2023,24930000,Annual Raise
10430,4660,2017-11-28,7520000,
10431,4660,06/09/2019,8190000,Market Correction
10432,4660,15/06/2021,8770000,Promotion
10433,4660,2023-03-25,9690000,Adjustment
10434,4661,2016-07-30,13910000,Initial
10435,4661,06-04-2018,14990000,Annual Raise
10436,4661,12-12-2019,15760000,Promotion
10437,4661,2021-08-19,17240000,Market Correction
10438,4661,26-04-2023,18860000,Promotion
10439,4662,20/11/2021,37020000,Initial
10440,4662,12-06-2023,40520000,Promotion
10441,4663,05/09/2015,12540000,
10442,4663,25/03/2017,13250000,Annual Raise
10443,4663,14-10-2018,14040000,Market Correction
10444,4663,2020-05-04,14740000,Promotion
10445,4663,2021-11-22,15550000,Adjustment
10446,4663,13-06-2023,16700000,Promotion
10447,4664,02-11-2019,19320000,Initial
10448,4664,23/07/2021,20490000,Promotion
10449,4664,13/04/2023,21560000,Promotion
10450,4665,2016-06-16,38830000,Initial
10451,4665,13-04-2018,41790000,Promotion
10452,4666,03/11/2018,8260000,Initial
10453,4666,18/05/2020,9040000,Promotion
10454,4666,02/12/2021,9950000,Annual Raise
10455,4666,2023-06-18,10690000,
10456,4667,27-06-2017,21460000,Initial
10457,4667,28/12/2018,23550000,Promotion
10458,4667,2020-06-29,25260000,Promotion
10459,4667,2021-12-30,27450000,Adjustment
10460,4667,02-07-2023,30660000,Adjustment
10461,4668,25/05/2016,20700000,Initial
10462,4668,2017-12-01,21660000,Market Correction
10463,4668,10-06-2019,24230000,Annual Raise
10464,4669,2019-02-18,14060000,Initial
10465,4669,01-02-2021,15470000,Market Correction
10466,4669,17/01/2023,16790000,Annual Raise
10467,4670,2019-12-19,16180000,Initial
10468,4670,23-08-2021,17560000,Market Correction
10469,4670,2023-04-28,19200000,Adjustment
10470,4671,16-06-2024,13630000,Initial
10471,4672,14-07-2016,29570000,Initial
10472,4672,2018-03-24,31390000,Promotion
10473,4672,2019-12-03,35020000,Annual Raise
10474,4672,12/08/2021,36760000,Market Correction
10475,4672,23/04/2023,40870000,Adjustment
10476,4673,28-03-2016,31660000,Initial
10477,4674,2015-06-08,9770000,Initial
10478,4674,10-01-2017,10680000,Promotion
10479,4674,16-08-2018,11680000,
10480,4674,2020-03-20,12810000,
10481,4674,24-10-2021,14190000,Market Correction
10482,4674,29/05/2023,15670000,Market Correction
10483,4675,2016-02-16,43830000,Initial
10484,4675,25/11/2017,49050000,Adjustment
10485,4675,04/09/2019,52060000,Promotion
10486,4675,14/06/2021,57100000,Adjustment
10487,4675,24/03/2023,60660000,Annual Raise
10488,4676,2020-06-25,17070000,
10489,4676,27-12-2021,17860000,Promotion
10490,4676,30-06-2023,19060000,Adjustment
10491,4677,18-10-2020,30070000,Initial
10492,4678,27/09/2024,20410000,Initial
10493,4679,12-12-2015,27980000,Initial
10494,4679,15-06-2017,31030000,Promotion
10495,4679,2018-12-18,34440000,Market Correction
10496,4679,22/06/2020,38520000,Annual Raise
10497,4679,25/12/2021,41740000,Annual Raise
10498,4679,2023-06-29,46010000,Market Correction
10499,4680,2017-10-06,32490000,Initial
10500,4680,18/04/2019,34170000,Adjustment
10501,4681,2024-02-13,10680000,Initial
10502,4682,2020-07-08,35340000,Initial
10503,4682,05/10/2022,36760000,Adjustment
10504,4683,12-04-2015,49500000,Initial
10505,4683,25/01/2017,53960000,Adjustment
10506,4683,10/11/2018,58220000,Adjustment
10507,4684,2020-01-05,26280000,Initial
10508,4684,03/09/2021,28350000,Market Correction
10509,4684,04-05-2023,29590000,Adjustment
10510,4685,2015-05-02,29250000,Initial
10511,4685,2016-12-10,30740000,Promotion
10512,4685,2018-07-22,34230000,Annual Raise
10513,4685,02-03-2020,35730000,Annual Raise
10514,4685,2021-10-11,38530000,Annual Raise
10515,4685,23-05-2023,40100000,Adjustment
10516,4686,2022-07-11,31040000,Initial
10517,4687,2024-03-23,34050000,Initial
10518,4688,2019-06-01,12760000,Initial
10519,4688,11/04/2021,13820000,Promotion
10520,4688,20/02/2023,15150000,Adjustment
10521,4689,18-11-2020,24550000,Initial
10522,4690,12/05/2015,45660000,Initial
10523,4690,19/12/2016,50730000,Adjustment
10524,4690,29/07/2018,55060000,Adjustment
10525,4690,07/03/2020,58610000,Promotion
10526,4690,15-10-2021,62950000,Annual Raise
10527,4690,2023-05-25,68360000,Adjustment
10528,4691,15/02/2016,11570000,Initial
10529,4691,24-11-2017,12680000,
10530,4691,04-09-2019,13810000,Market Correction
10531,4691,13-06-2021,14440000,Market Correction
10532,4691,24-03-2023,15480000,Adjustment
10533,4692,2023-06-20,31300000,Initial
10534,4693,2022-06-23,28610000,Initial
10535,4694,26-07-2021,5750000,Initial
10536,4694,14-04-2023,6010000,Promotion
10537,4695,09/06/2021,19930000,Initial
10538,4696,21-07-2018,16680000,Initial
10539,4696,01-03-2020,18320000,Adjustment
10540,4696,2021-10-11,19970000,Adjustment
10541,4696,23-05-2023,21650000,Annual Raise
10542,4697,22/01/2024,19840000,Initial
10543,4698,06-06-2019,20130000,Initial
10544,4698,14/04/2021,21910000,Market Correction
10545,4698,2023-02-22,24160000,Market Correction
10546,4699,08/04/2022,11760000,Initial
10547,4700,15-02-2024,13880000,Initial
10548,4701,23-02-2016,34020000,Initial
10549,4701,01/12/2017,38050000,Market Correction
10550,4701,09-09-2019,41020000,Market Correction
10551,4701,17-06-2021,44650000,Annual Raise
10552,4701,2023-03-26,49360000,Promotion
10553,4702,2017-06-04,12780000,Initial
10554,4702,2018-12-09,13840000,Annual Raise
10555,4702,2020-06-15,15340000,Promotion
10556,4702,20-12-2021,15990000,Promotion
10557,4702,2023-06-27,17870000,Promotion
10558,4703,2017-10-13,26490000,Initial
10559,4703,03/08/2019,29020000,Annual Raise
10560,4703,23-05-2021,31340000,Promotion
10561,4703,13/03/2023,32650000,Annual Raise
10562,4704,19/01/2017,26250000,Initial
10563,4704,2018-08-22,27380000,Market Correction
10564,4704,25-03-2020,29430000,
10565,4704,2021-10-27,31420000,Annual Raise
10566,4704,31-05-2023,32800000,Adjustment
10567,4705,15-07-2021,25670000,Initial
10568,4705,2023-04-09,27630000,Market Correction
10569,4706,2024-01-19,17310000,Initial
10570,4707,2015-04-18,20430000,Initial
10571,4707,29/11/2016,21740000,Market Correction
10572,4707,2018-07-13,23340000,Promotion
10573,4707,24/02/2020,25360000,Promotion
10574,4707,2021-10-07,26720000,Market Correction
10575,4707,21/05/2023,29910000,Market Correction
10576,4708,08/03/2016,33500000,Initial
10577,4708,2017-12-12,37210000,Promotion
10578,4708,17-09-2019,40260000,Market Correction
10579,4708,22-06-2021,42550000,Promotion
10580,4708,2023-03-28,46030000,Annual Raise
10581,4709,27/01/2022,16100000,Initial
10582,4710,2017-08-21,10920000,Initial
10583,4710,24/06/2019,12200000,Adjustment
10584,4710,27-04-2021,12840000,Promotion
10585,4710,28-02-2023,14310000,Adjustment
10586,4711,23/08/2016,28170000,Initial
10587,4711,25-04-2018,30580000,Adjustment
10588,4711,27-12-2019,34090000,Market Correction
10589,4711,2021-08-28,37070000,Promotion
10590,4711,01/05/2023,41490000,Annual Raise
10591,4712,13/03/2023,16360000,Initial
10592,4713,02-06-2022,15320000,Initial
10593,4714,2017-12-01,11250000,Initial
10594,4714,09/09/2019,12420000,Market Correction
10595,4714,2021-06-17,13510000,Market Correction
10596,4714,26/03/2023,14280000,Adjustment
10597,4715,23-01-2020,11960000,Initial
10598,4715,15/09/2021,13250000,Adjustment
10599,4715,10/05/2023,14370000,Annual Raise
10600,4716,28/05/2021,39090000,Initial
10601,4716,2023-03-16,41050000,Market Correction
10602,4717,17/01/2021,10520000,Initial
10603,4717,09/01/2023,11150000,Annual Raise
10604,4718,12-09-2019,16040000,Initial
10605,4718,19-06-2021,17420000,Promotion
10606,4718,2023-03-27,18990000,Promotion
10607,4719,11-06-2024,20600000,Initial
10608,4720,2016-01-10,21320000,Initial
10609,4720,26-10-2017,23560000,Promotion
10610,4720,13-08-2019,24520000,Annual Raise
10611,4720,2021-05-30,26240000,Market Correction
10612,4720,2023-03-17,29230000,Annual Raise
10613,4721,2020-09-23,21140000,Initial
10614,4721,12/11/2022,22210000,Annual Raise
10615,4722,16/11/2023,16930000,Initial
10616,4723,12-03-2020,13980000,Initial
10617,4723,2021-10-18,15300000,Adjustment
10618,4723,26-05-2023,16330000,Annual Raise
10619,4724,15/06/2022,9450000,Initial
10620,4725,28/07/2017,22240000,Initial
10621,4725,2019-06-06,23670000,Annual Raise
10622,4725,15-04-2021,24890000,Promotion
10623,4725,2023-02-22,27140000,Market Correction
10624,4726,11/11/2023,14590000,Initial
10625,4727,2020-07-17,26390000,Initial
10626,4727,09-10-2022,28210000,Adjustment
10627,4728,09/03/2018,12680000,Initial
10628,4728,2019-11-21,13550000,Adjustment
10629,4728,05/08/2021,14390000,Annual Raise
10630,4728,19/04/2023,15330000,Promotion
10631,4729,27/09/2018,14280000,Initial
10632,4729,21/04/2020,15510000,Annual Raise
10633,4729,14/11/2021,16730000,Promotion
10634,4729,09/06/2023,18310000,
10635,4730,07/07/2021,12060000,Initial
10636,4730,2023-04-05,12590000,Annual Raise
10637,4731,14-01-2017,32430000,Initial
10638,4731,2018-08-18,35100000,Annual Raise
10639,4731,2020-03-22,38010000,Market Correction
10640,4731,25/10/2021,40940000,Adjustment
10641,4731,30/05/2023,43320000,Adjustment
10642,4732,15-11-2022,52010000,Initial
10643,4733,29/01/2023,28390000,Initial
10644,4734,2020-01-30,11420000,Initial
10645,4734,20-09-2021,12770000,Adjustment
10646,4734,12/05/2023,14230000,Adjustment
10647,4735,18/09/2016,8640000,Initial
10648,4735,16/05/2018,9060000,Annual Raise
10649,4735,11-01-2020,9680000,Market Correction
10650,4735,08/09/2021,10290000,Adjustment
10651,4735,06-05-2023,11040000,Market Correction
10652,4736,27-12-2018,19620000,Initial
10653,4736,28/06/2020,21520000,Promotion
10654,4736,29/12/2021,23230000,Annual Raise
10655,4736,2023-07-01,24910000,Annual Raise
10656,4737,2018-02-01,23740000,Initial
10657,4737,25/10/2019,26510000,Adjustment
10658,4737,18/07/2021,28310000,Market Correction
10659,4737,10-04-2023,30780000,Market Correction
10660,4738,25/12/2017,7450000,Initial
10661,4738,2019-09-27,7850000,Promotion
10662,4738,29/06/2021,8300000,Market Correction
10663,4738,2023-04-01,9120000,Adjustment
10664,4739,20/11/2021,46160000,Initial
10665,4740,18/05/2020,19680000,Initial
10666,4740,06-02-2022,21410000,Annual Raise
10667,4741,07-10-2019,13780000,Initial
10668,4741,26/06/2021,14500000,Annual Raise
10669,4741,17/03/2023,15380000,Adjustment
10670,4742,2017-05-28,12360000,Initial
10671,4742,04-12-2018,13270000,Promotion
10672,4742,11/06/2020,14270000,Market Correction
10673,4742,18-12-2021,14920000,Market Correction
10674,4742,26-06-2023,16170000,Adjustment
10675,4743,2019-01-05,50480000,Initial
10676,4743,03-01-2021,54080000,Adjustment
10677,4743,02/01/2023,57510000,
10678,4744,15-03-2024,21940000,Initial
10679,4745,23-05-2017,12100000,Initial
10680,4745,30-11-2018,13150000,Annual Raise
10681,4745,08-06-2020,14280000,Promotion
10682,4745,16-12-2021,15570000,Market Correction
10683,4745,2023-06-25,17260000,Annual Raise
10684,4746,03-02-2017,13530000,Initial
10685,4746,2018-09-03,15100000,Market Correction
10686,4746,03-04-2020,16330000,Adjustment
10687,4746,2021-11-02,17800000,Adjustment
10688,4746,2023-06-03,19730000,Promotion
10689,4747,28-03-2021,14210000,Initial
10690,4747,13/02/2023,14790000,Promotion
10691,4748,2016-11-09,15260000,Initial
10692,4748,27/06/2018,16910000,Annual Raise
10693,4748,12-02-2020,17870000,Adjustment
10694,4748,29/09/2021,19550000,Market Correction
10695,4748,17-05-2023,21650000,Promotion
10696,4749,15-08-2016,12070000,Initial
10697,4749,2018-04-19,12970000,Promotion
10698,4749,2019-12-22,14070000,Promotion
10699,4749,25/08/2021,14970000,Market Correction
10700,4749,29/04/2023,16540000,Annual Raise
10701,4750,17/04/2022,20420000,Initial
10702,4751,01-11-2023,31780000,Initial
10703,4752,22-06-2023,17990000,Initial
10704,4753,07/11/2022,12610000,
10705,4754,17-02-2021,30790000,Initial
10706,4754,2023-01-25,32660000,Market Correction
10707,4755,2020-03-06,27670000,Initial
10708,4755,2021-10-14,29430000,Annual Raise
10709,4755,24/05/2023,32680000,Annual Raise
10710,4756,2019-12-19,20590000,Initial
10711,4756,23/08/2021,22970000,Adjustment
10712,4756,28/04/2023,24090000,Adjustment
10713,4757,2023-10-30,14640000,Initial
10714,4758,10/01/2022,32670000,Initial
10715,4759,02-11-2022,22220000,Initial
10716,4760,2018-06-30,32000000,Initial
10717,4760,14-02-2020,34460000,Market Correction
10718,4760,2021-09-30,37910000,Promotion
10719,4760,17-05-2023,41910000,Promotion
10720,4761,2018-09-02,35960000,Initial
10721,4761,02/04/2020,39650000,Promotion
10722,4761,2021-11-01,41760000,Market Correction
10723,4761,2023-06-02,43970000,Market Correction
10724,4762,29-03-2016,19010000,
10725,4763,28/08/2015,18330000,Initial
10726,4763,19/03/2017,20250000,Annual Raise
10727,4763,09/10/2018,21960000,Adjustment
10728,4763,2020-04-30,24100000,Adjustment
10729,4763,20/11/2021,26060000,
10730,4763,2023-06-12,28460000,
10731,4764,2022-10-25,21190000,Initial
10732,4765,16-10-2015,15750000,Initial
10733,4765,2017-04-28,16640000,Annual Raise
10734,4765,10/11/2018,17500000,Annual Raise
10735,4765,24/05/2020,19300000,Adjustment
10736,4765,06-12-2021,21270000,Annual Raise
10737,4765,20/06/2023,22410000,Annual Raise
10738,4766,2017-07-19,15040000,Initial
10739,4766,30/05/2019,15820000,Market Correction
10740,4766,2021-04-10,17150000,Market Correction
10741,4766,20-02-2023,18780000,Market Correction
10742,4767,28-04-2017,12250000,Initial
10743,4767,10/11/2018,13040000,Promotion
10744,4767,2020-05-24,14410000,Annual Raise
10745,4767,2021-12-06,15840000,Promotion
10746,4767,20/06/2023,16960000,Adjustment
10747,4768,14/02/2016,16800000,Initial
10748,4768,2017-11-23,18670000,Annual Raise
10749,4768,03/09/2019,20810000,Promotion
10750,4768,13/06/2021,22370000,Annual Raise
10751,4768,24-03-2023,23770000,Annual Raise
10752,4769,2019-04-02,13820000,Initial
10753,4769,02/03/2021,14930000,Promotion
10754,4769,31/01/2023,16150000,Adjustment
10755,4770,19-01-2024,41060000,Initial
10756,4771,16/04/2018,13510000,Initial
10757,4771,20/12/2019,14930000,Promotion
10758,4771,24/08/2021,15870000,Promotion
10759,4771,29/04/2023,17660000,Promotion
10760,4772,23/10/2023,31570000,Initial
10761,4773,2020-07-30,14890000,Initial
10762,4773,16/10/2022,16550000,Promotion
10763,4774,24-10-2016,32480000,Initial
10764,4774,20/10/2018,36140000,Market Correction
10765,4775,30/06/2020,25860000,Initial
10766,4775,30/12/2021,27800000,Annual Raise
10767,4775,02/07/2023,29930000,Adjustment
10768,4776,28-05-2021,13660000,Initial
10769,4776,2023-03-16,14500000,Promotion
10770,4777,26/02/2017,40120000,Initial
10771,4777,22/09/2018,44840000,
10772,4777,17/04/2020,47380000,Adjustment
10773,4777,2021-11-11,52170000,Promotion
10774,4777,07-06-2023,56660000,Annual Raise
10775,4778,20-09-2017,11410000,Initial
10776,4778,2019-07-17,12480000,Adjustment
10777,4778,12-05-2021,13900000,Adjustment
10778,4778,2023-03-08,15420000,Adjustment
10779,4779,27/10/2024,13100000,Initial
10780,4780,22-08-2023,30770000,Initial
10781,4781,13-06-2019,15380000,Initial
10782,4781,19/04/2021,16630000,Annual Raise
10783,4781,24/02/2023,17460000,Annual Raise
10784,4782,08-08-2015,13360000,Initial
10785,4782,2017-03-19,14200000,
10786,4782,29/10/2018,15700000,Promotion
10787,4782,09/06/2020,16940000,Market Correction
10788,4782,19-01-2022,18050000,Annual Raise
10789,4783,2016-04-30,15580000,Initial
10790,4783,23-01-2018,17250000,Adjustment
10791,4783,19-10-2019,18800000,Promotion
10792,4783,13-07-2021,20970000,Annual Raise
10793,4783,2023-04-08,22930000,Market Correction
10794,4784,20-10-2019,20280000,Initial
10795,4784,14-07-2021,21390000,Adjustment
10796,4784,2023-04-08,22550000,Market Correction
10797,4785,26/06/2018,10850000,Initial
10798,4785,11-02-2020,12140000,Adjustment
10799,4785,2021-09-28,13320000,Annual Raise
10800,4785,2023-05-16,14660000,Adjustment
10801,4786,24-04-2015,6840000,Initial
10802,4787,14/01/2016,4590000,Initial
10803,4787,30/10/2017,4810000,Promotion
10804,4787,2019-08-16,5120000,Adjustment
10805,4787,01-06-2021,5680000,Market Correction
10806,4787,18-03-2023,6290000,Promotion
10807,4788,24-12-2020,38350000,Initial
10808,4788,28/12/2022,40640000,
10809,4789,26/01/2015,10490000,Initial
10810,4789,21-09-2016,11540000,Promotion
10811,4789,19/05/2018,12440000,Market Correction
10812,4789,2020-01-14,13600000,Promotion
10813,4789,2021-09-09,15000000,Adjustment
10814,4789,07-05-2023,16440000,Annual Raise
10815,4790,2021-08-08,39430000,Initial
10816,4790,2023-04-21,42590000,Promotion
10817,4791,07/04/2021,18880000,Initial
10818,4792,24-12-2019,19240000,Initial
10819,4792,26-08-2021,20420000,Annual Raise
10820,4792,30/04/2023,22610000,Promotion
10821,4793,2020-01-02,23770000,Initial
10822,4793,05/07/2021,25530000,Adjustment
10823,4793,2023-01-06,26650000,Market Correction
10824,4794,28-02-2022,30420000,Initial
10825,4795,05/11/2016,19420000,Initial
10826,4795,14/06/2018,21210000,Market Correction
10827,4795,2020-01-21,22210000,Promotion
10828,4795,29/08/2021,24170000,Market Correction
10829,4796,02/11/2018,21470000,Initial
10830,4796,18-05-2020,23880000,Market Correction
10831,4796,02/12/2021,25270000,Market Correction
10832,4796,2023-06-18,27200000,Promotion
10833,4797,2024-09-18,13420000,Initial
10834,4798,08-03-2024,9160000,Initial
10835,4799,2018-06-22,17340000,Initial
10836,4799,08/02/2020,19350000,Adjustment
10837,4799,26-09-2021,20660000,Adjustment
10838,4799,15/05/2023,21490000,Promotion
10839,4800,2020-08-24,9710000,Initial
10840,4800,28-10-2022,10770000,Adjustment
10841,4801,13-07-2015,13530000,
10842,4801,19-04-2017,14520000,Promotion
10843,4801,25/01/2019,15440000,Adjustment
10844,4802,14-03-2018,12110000,Initial
10845,4802,2019-11-25,13050000,Adjustment
10846,4802,2021-08-07,14130000,Market Correction
10847,4802,20-04-2023,15620000,Market Correction
10848,4803,25-06-2024,15810000,Initial
10849,4804,23/09/2016,16730000,Initial
10850,4804,20/05/2018,17450000,Promotion
10851,4804,14/01/2020,18540000,Market Correction
10852,4804,2021-09-10,20590000,Adjustment
10853,4804,2023-05-07,22150000,Market Correction
10854,4805,26-08-2022,28800000,Initial
10855,4806,2020-01-21,24580000,
10856,4806,2021-09-14,27480000,
10857,4806,09/05/2023,28810000,Adjustment
10858,4807,14-06-2022,56620000,Initial
10859,4808,2020-06-27,10690000,Initial
10860,4808,28/12/2021,11630000,Market Correction
10861,4808,01-07-2023,12820000,Adjustment
10862,4809,07-09-2022,39810000,Initial
10863,4810,04/01/2023,19030000,Initial
